dtutc,Unnamed: 0,elia_wind_da,elia_wind_da_p10,elia_wind_da_p90,elia_wind_latest,realtimeMeasurement
2023-01-01 00:00:00,1.5,4270.13,3161.51,4429.105,4335.77,4317.9675
2023-01-01 01:00:00,5.5,4244.1,3171.31,4428.73,4279.4925,4330.1224999999995
2023-01-01 02:00:00,9.5,4190.599999999999,3115.1475,4393.6,4235.0575,4282.8875
2023-01-01 03:00:00,13.5,4085.6974999999998,3027.9725,4297.85,4167.0575,4220.5025000000005
2023-01-01 04:00:00,17.5,3993.9625,2927.0525,4219.33,4048.6275,4150.0175
2023-01-01 05:00:00,21.5,3928.0425,2842.27,4166.83,3945.29,4218.325
2023-01-01 06:00:00,25.5,3920.555,2835.0675,4168.23,3884.58,4164.1275000000005
2023-01-01 07:00:00,29.5,3924.9875,2791.8824999999997,4171.355,3881.0924999999997,4039.455
2023-01-01 08:00:00,33.5,3927.49,2776.715,4149.855,3855.81,3794.74
2023-01-01 09:00:00,37.5,3927.6925,2767.5074999999997,4130.8175,3787.34,3630.7875
2023-01-01 10:00:00,41.5,3860.725,2666.3,4080.96,3691.335,3364.5475
2023-01-01 11:00:00,45.5,3762.0249999999996,2533.7174999999997,3986.225,3583.785,3186.4925000000003
2023-01-01 12:00:00,49.5,3614.4,2398.56,3854.415,3386.185,2927.4125
2023-01-01 13:00:00,53.5,3416.8225,2247.66,3662.4700000000003,3223.545,2912.9075000000003
2023-01-01 14:00:00,57.5,3190.925,2081.83,3434.1775,2925.5,2230.92
2023-01-01 15:00:00,61.5,2822.8199999999997,1566.23,3197.995,2666.0075,1837.8325
2023-01-01 16:00:00,65.5,2842.9725,1705.9625,3229.4925000000003,2475.83,1914.48
2023-01-01 17:00:00,69.5,2786.6325,1676.745,3191.795,2252.2475,2246.8225
2023-01-01 18:00:00,73.5,2586.2525,1399.6100000000001,3053.7025,2009.095,1358.545
2023-01-01 19:00:00,77.5,2534.8575,1374.1175,3013.5225,2033.6175,1657.215
2023-01-01 20:00:00,81.5,2383.7075,1183.7625,2962.715,2069.2174999999997,1882.92
2023-01-01 21:00:00,85.5,2275.225,1107.0275,2903.0924999999997,2353.94,2373.2375
2023-01-01 22:00:00,89.5,2196.85,1080.5225,2834.5299999999997,2716.1075,2471.4700000000003
2023-01-01 23:00:00,93.5,2324.0425,1353.755,2998.0950000000003,2994.4975,2877.165
2023-01-02 00:00:00,97.5,2454.995,1507.32,3113.3775,2529.0,2524.12
2023-01-02 01:00:00,101.5,2444.2524999999996,1573.4775,3139.6575000000003,2708.5825,2183.3825
2023-01-02 02:00:00,105.5,2375.5225,1563.96,3106.185,2718.145,2056.4625
2023-01-02 03:00:00,109.5,2261.5125,1467.5075,3016.415,2478.085,2057.9049999999997
2023-01-02 04:00:00,113.5,2145.9900000000002,1338.635,2873.3199999999997,2129.615,1976.1275
2023-01-02 05:00:00,117.5,2010.705,1239.4475,2648.005,2046.205,1799.27
2023-01-02 06:00:00,121.5,1808.9125,1067.1875,2477.2425000000003,2073.7075,1632.08
2023-01-02 07:00:00,125.5,1555.8725,821.52,2193.5275,2099.2625,1662.5975
2023-01-02 08:00:00,129.5,1388.83,684.2125,1984.2800000000002,2112.0474999999997,1548.2649999999999
2023-01-02 09:00:00,133.5,1321.1975,624.8575000000001,1899.48,2003.24,1517.0225
2023-01-02 10:00:00,137.5,1339.46,618.76,1915.9925,1963.455,1803.26
2023-01-02 11:00:00,141.5,1428.815,676.4575,1990.9175,1902.5175,1299.1399999999999
2023-01-02 12:00:00,145.5,1473.4825,675.8625,2062.785,1633.6775,1248.19
2023-01-02 13:00:00,149.5,1507.1575,701.1625,2081.4125,1763.4850000000001,1432.9325000000001
2023-01-02 14:00:00,153.5,1545.9275,750.475,2095.985,1835.045,1514.1125
2023-01-02 15:00:00,157.5,1567.6775,777.63,2240.25,1716.4425,1512.17
2023-01-02 16:00:00,161.5,1541.5149999999999,797.0475,2257.7125,1523.0700000000002,1283.02
2023-01-02 17:00:00,165.5,1473.3075,740.285,2221.6475,1354.095,1088.0575
2023-01-02 18:00:00,169.5,1463.4,732.6675,2320.4575,1239.3525,994.62
2023-01-02 19:00:00,173.5,1458.6325,741.6075000000001,2305.075,1129.29,1054.205
2023-01-02 20:00:00,177.5,1450.3725,792.8575,2270.6525,1003.675,1026.37
2023-01-02 21:00:00,181.5,1445.8275,791.1775,2259.85,940.7425000000001,1093.7649999999999
2023-01-02 22:00:00,185.5,1407.7525,732.4525000000001,2204.455,912.0675,1118.705
2023-01-02 23:00:00,189.5,1032.0175,562.2975,1382.1475,844.7574999999999,817.865
2023-01-03 00:00:00,193.5,1000.44,483.885,1353.795,763.7125,503.1275
2023-01-03 01:00:00,197.5,1020.95,482.4925,1337.9375,711.4725,417.425
2023-01-03 02:00:00,201.5,1262.1750000000002,623.0425,1641.9875,884.7225,684.1325
2023-01-03 03:00:00,205.5,1635.4675,885.72,2106.7799999999997,1361.8025,842.0475
2023-01-03 04:00:00,209.5,2089.0375,1211.16,2570.8225,1988.2625,1010.1375
2023-01-03 05:00:00,213.5,2483.6725,1504.9825,2913.7075,2411.8450000000003,1363.7675
2023-01-03 06:00:00,217.5,2806.3825,1802.15,3195.2775,2505.8775,1688.1775
2023-01-03 07:00:00,221.5,3060.35,2031.25,3383.2325,2746.9025,1971.71
2023-01-03 08:00:00,225.5,3232.2775,2180.865,3517.1025,2895.535,2273.7
2023-01-03 09:00:00,229.5,3381.58,2287.96,3623.6375,3027.6549999999997,2939.625
2023-01-03 10:00:00,233.5,3525.6575000000003,2433.3525,3778.55,3133.425,3207.8424999999997
2023-01-03 11:00:00,237.5,3631.7275,2525.4625,3873.54,3219.5375,3124.45
2023-01-03 12:00:00,241.5,3708.4725,2586.0074999999997,3904.105,3332.63,3287.905
2023-01-03 13:00:00,245.5,3796.92,2633.9375,3987.755,3402.0425,3469.3375
2023-01-03 14:00:00,249.5,3853.07,2678.8525,4053.38,3545.0675,3495.2174999999997
2023-01-03 15:00:00,253.5,3897.975,2693.5825,4130.83,3715.385,3661.96
2023-01-03 16:00:00,257.5,3980.1375,2761.6675,4245.83,3874.0125,3885.29
2023-01-03 17:00:00,261.5,4083.07,2894.1575000000003,4323.405,4026.1275,4150.3724999999995
2023-01-03 18:00:00,265.5,4193.5275,3062.1725,4416.030000000001,4185.719999999999,4263.844999999999
2023-01-03 19:00:00,269.5,4271.43,3144.185,4488.305,4318.5725,4358.87
2023-01-03 20:00:00,273.5,4345.95,3189.3225,4540.68,4417.7325,4440.085
2023-01-03 21:00:00,277.5,4414.6375,3158.6825,4583.655,4473.245,4474.1825
2023-01-03 22:00:00,281.5,4453.54,3235.8825,4611.055,4504.48,4494.9775
2023-01-03 23:00:00,285.5,4448.445,3407.3025,4606.805,4499.855,4554.7125
2023-01-04 00:00:00,289.5,4440.0575,3421.6475,4615.68,4493.965,4507.915
2023-01-04 01:00:00,293.5,4398.5599999999995,3402.2275,4608.03,4470.0425,4452.29
2023-01-04 02:00:00,297.5,4352.255,3326.1949999999997,4574.33,4430.9875,4426.905
2023-01-04 03:00:00,301.5,4313.65,3332.0975,4540.205,4387.785,4427.0375
2023-01-04 04:00:00,305.5,4308.7725,3356.68,4561.53,4367.655,4395.93
2023-01-04 05:00:00,309.5,4318.8425,3367.93,4571.305,4393.442499999999,4468.2475
2023-01-04 06:00:00,313.5,4314.43,3364.5924999999997,4522.105,4383.205,4456.3550000000005
2023-01-04 07:00:00,317.5,4311.07,3332.6575000000003,4487.805,4374.565,4381.2375
2023-01-04 08:00:00,321.5,4306.3825,3309.6175000000003,4476.13,4354.93,4321.2725
2023-01-04 09:00:00,325.5,4294.925,3249.6675,4459.405,4329.1825,4350.1475
2023-01-04 10:00:00,329.5,4278.9349999999995,3226.965,4429.23,4298.52,4408.3725
2023-01-04 11:00:00,333.5,4267.4400000000005,3245.3925,4398.555,4289.3625,4389.0475
2023-01-04 12:00:00,337.5,4265.88,3179.605,4381.58,4281.4325,4331.055
2023-01-04 13:00:00,341.5,4246.275,3145.295,4355.13,4264.0225,4271.8075
2023-01-04 14:00:00,345.5,4210.8099999999995,3136.735,4331.755,4260.2225,4253.5025000000005
2023-01-04 15:00:00,349.5,4194.6275,3068.3125,4358.155000000001,4293.2625,4363.225
2023-01-04 16:00:00,353.5,4200.139999999999,3051.7375,4397.755,4348.34,4443.23
2023-01-04 17:00:00,357.5,4183.225,3004.975,4399.83,4388.8525,4412.33
2023-01-04 18:00:00,361.5,4214.9875,3054.8075,4434.005,4359.555,4355.887500000001
2023-01-04 19:00:00,365.5,4301.4575,3176.44,4509.38,4283.85,4331.0975
2023-01-04 20:00:00,369.5,4359.3525,3224.165,4562.03,4289.405000000001,4270.6675
2023-01-04 21:00:00,373.5,4365.72,3112.365,4549.38,4252.625,4122.525
2023-01-04 22:00:00,377.5,4323.895,3080.4225,4502.48,4210.764999999999,4087.73
2023-01-04 23:00:00,381.5,4102.615,3031.3225,4297.255,4125.8775,4057.335
2023-01-05 00:00:00,385.5,4057.3575,2999.0875,4259.055,4064.145,3974.7625
2023-01-05 01:00:00,389.5,4001.975,2948.7875,4209.455,3987.2574999999997,3952.3275000000003
2023-01-05 02:00:00,393.5,3929.575,2847.41,4172.43,3893.6,3867.74
2023-01-05 03:00:00,397.5,3840.26,2798.99,4105.785,3807.805,3737.12
2023-01-05 04:00:00,401.5,3730.19,2700.235,3997.5425,3701.8999999999996,3716.49
2023-01-05 05:00:00,405.5,3548.52,2482.7125,3870.075,3536.675,3565.0725
2023-01-05 06:00:00,409.5,3284.66,2214.4875,3640.1725,3354.8075,3416.8475
2023-01-05 07:00:00,413.5,2985.585,1964.6725,3336.9725,3080.75,3025.99
2023-01-05 08:00:00,417.5,2631.91,1687.055,3017.8500000000004,2902.9425,2529.065
2023-01-05 09:00:00,421.5,2265.44,1402.9525,2668.58,2569.95,2124.2625
2023-01-05 10:00:00,425.5,2003.8225,1199.555,2399.0425,2213.92,1846.5500000000002
2023-01-05 11:00:00,429.5,1839.0675,1087.7024999999999,2202.485,1894.7925,1630.82
2023-01-05 12:00:00,433.5,1720.9325,1020.36,2069.705,2014.05,1807.71
2023-01-05 13:00:00,437.5,1607.135,911.9024999999999,1958.8175,6026.2925,1649.5975
2023-01-05 14:00:00,441.5,1589.19,860.9875,1967.685,2877.2625,2212.7775
2023-01-05 15:00:00,445.5,1866.9925,974.3825,2326.0375,3193.1225,2242.6324999999997
2023-01-05 16:00:00,449.5,2364.2125,1364.9375,2740.1025,3544.2375,2359.7975
2023-01-05 17:00:00,453.5,2796.935,1736.69,3082.83,3459.13,2702.0074999999997
2023-01-05 18:00:00,457.5,2985.4625,1887.0325,3219.0475,3478.3575,2972.83
2023-01-05 19:00:00,461.5,3057.2125,1932.4375,3274.5675,3553.0825,3171.59
2023-01-05 20:00:00,465.5,3087.605,1941.7075,3298.73,3562.2025,3035.1675
2023-01-05 21:00:00,469.5,3109.56,1819.7175,3298.12,3615.61,3175.5725
2023-01-05 22:00:00,473.5,3136.2825000000003,1803.17,3328.695,3689.215,3015.09
2023-01-05 23:00:00,477.5,3438.9775,2310.6925,3607.08,3739.7599999999998,3087.3450000000003
2023-01-06 00:00:00,481.5,3520.1675,2384.625,3695.1800000000003,3749.02,3315.91
2023-01-06 01:00:00,485.5,3640.2525,2482.46,3814.205,3882.6949999999997,3516.1275
2023-01-06 02:00:00,489.5,3781.855,2636.1775,3998.0299999999997,3991.92,3704.68
2023-01-06 03:00:00,493.5,3914.4125,2834.4475,4153.33,4124.3325,3861.7025
2023-01-06 04:00:00,497.5,4039.265,2966.5550000000003,4296.08,4232.59,3868.4425
2023-01-06 05:00:00,501.5,4128.735,3075.91,4410.405,4297.9525,3924.95
2023-01-06 06:00:00,505.5,4112.91,3088.63,4414.4400000000005,4242.2125,3606.565
2023-01-06 07:00:00,509.5,3875.0025,2849.9,4231.8975,3859.7375,2768.5924999999997
2023-01-06 08:00:00,513.5,3350.665,2327.8525,3802.0275,3369.5125,2284.4175
2023-01-06 09:00:00,517.5,2881.12,1950.7125,3364.55,2962.0225,1932.3025
2023-01-06 10:00:00,521.5,2570.565,1634.4825,3034.795,2660.815,1703.2350000000001
2023-01-06 11:00:00,525.5,2320.83,1388.0075000000002,2777.525,2610.735,1770.83
2023-01-06 12:00:00,529.5,2105.4525,1271.2775,2581.6675,2497.085,1871.255
2023-01-06 13:00:00,533.5,1920.2150000000001,1143.8575,2396.3199999999997,2364.2,1675.31
2023-01-06 14:00:00,537.5,1794.5825,1047.6225,2217.1925,2160.975,1361.5575000000001
2023-01-06 15:00:00,541.5,1770.7775,999.0275,2299.3725,2198.6625,1490.12
2023-01-06 16:00:00,545.5,1977.0475000000001,1126.6,2558.74,2616.165,1715.0675
2023-01-06 17:00:00,549.5,2367.155,1400.235,2917.9125,3133.5924999999997,2291.3275
2023-01-06 18:00:00,553.5,2805.4849999999997,1770.5725,3290.3425,3317.08,2856.785
2023-01-06 19:00:00,557.5,3100.7,1979.96,3532.6324999999997,3442.2875,3207.3625
2023-01-06 20:00:00,561.5,3332.5525,2203.4900000000002,3713.0425,3562.865,3505.1025
2023-01-06 21:00:00,565.5,3508.355,2289.795,3839.49,3640.2125,3550.225
2023-01-06 22:00:00,569.5,3626.215,2375.7375,3885.0625,3670.9474999999998,3456.765
2023-01-06 23:00:00,573.5,3930.37,4332.4375,6663.900000000001,3637.8875,3539.1725
2023-01-07 00:00:00,577.5,3908.45,4332.4375,6663.900000000001,3624.2875,3509.7275
2023-01-07 01:00:00,581.5,3893.6675,4332.4375,6663.900000000001,3594.2975,3515.695
2023-01-07 02:00:00,585.5,3891.0725,4332.4375,6663.900000000001,3564.205,3538.1825
2023-01-07 03:00:00,589.5,3892.01,4332.4375,6663.900000000001,3562.575,3599.9674999999997
2023-01-07 04:00:00,593.5,3913.34,4332.4375,6663.900000000001,3561.905,3560.2225
2023-01-07 05:00:00,597.5,3960.81,4332.4375,6663.900000000001,3561.755,3576.0299999999997
2023-01-07 06:00:00,601.5,4022.785,4332.4375,6663.900000000001,3585.18,3604.8175
2023-01-07 07:00:00,605.5,4076.5299999999997,4332.4375,6663.900000000001,3655.89,3640.9975
2023-01-07 08:00:00,609.5,4126.995000000001,4332.4375,6663.900000000001,3744.745,3788.34
2023-01-07 09:00:00,613.5,4181.797500000001,4332.4375,6663.900000000001,3825.3075,3878.4225
2023-01-07 10:00:00,617.5,4202.505,4332.4375,6663.900000000001,3924.8525,4025.4325
2023-01-07 11:00:00,621.5,4279.95,4332.4375,6663.900000000001,3996.65,4168.3
2023-01-07 12:00:00,625.5,4402.5925,4332.4375,6663.900000000001,4068.7799999999997,4206.03
2023-01-07 13:00:00,629.5,4438.0925,4332.4375,6663.900000000001,4134.7925,4242.4375
2023-01-07 14:00:00,633.5,4507.885,4332.4375,6663.900000000001,4230.295,4186.3975
2023-01-07 15:00:00,637.5,4583.3275,4332.4375,6663.900000000001,4294.0,4264.005
2023-01-07 16:00:00,641.5,4546.63,4332.4375,6663.900000000001,4285.5,4360.7675
2023-01-07 17:00:00,645.5,4479.0125,4332.4375,6663.900000000001,4290.3025,4410.535
2023-01-07 18:00:00,649.5,4433.2325,4332.4375,6663.900000000001,4323.8175,4407.655
2023-01-07 19:00:00,653.5,4336.9400000000005,4332.4375,6663.900000000001,4312.8724999999995,4375.9575
2023-01-07 20:00:00,657.5,4298.7975,4332.4375,6663.900000000001,4305.0825,4383.005
2023-01-07 21:00:00,661.5,4290.9275,4332.4375,6663.900000000001,4223.495,4292.0775
2023-01-07 22:00:00,665.5,4289.1475,4332.4375,6663.900000000001,4213.175,3850.0625
2023-01-07 23:00:00,669.5,3943.195,2847.255,4179.8375,4055.9125,3303.66
2023-01-08 00:00:00,673.5,3795.8775,2684.7575,4053.0325000000003,3804.1475,3036.19
2023-01-08 01:00:00,677.5,3768.7075,2631.3824999999997,4008.8975,3734.9075000000003,3377.245
2023-01-08 02:00:00,681.5,3709.64,2580.3075,3979.8675000000003,3740.5975,3332.1225
2023-01-08 03:00:00,685.5,3666.19,2569.4675,3947.715,3733.8,3391.285
2023-01-08 04:00:00,689.5,3656.985,2576.765,3936.2075,3702.245,3438.38
2023-01-08 05:00:00,693.5,3709.6175000000003,2613.295,3984.435,3684.7200000000003,3399.2574999999997
2023-01-08 06:00:00,697.5,3772.65,2682.9625,4045.4775,3665.9674999999997,3454.685
2023-01-08 07:00:00,701.5,3820.5475,2714.4,4090.43,3660.0775,3639.6025
2023-01-08 08:00:00,705.5,3794.77,2712.2025,4040.6800000000003,3693.21,3592.325
2023-01-08 09:00:00,709.5,3754.645,2699.775,3982.4475,3720.3425,3702.99
2023-01-08 10:00:00,713.5,3805.17,2728.4175,4025.86,3773.9375,3779.3925
2023-01-08 11:00:00,717.5,3860.05,2734.9125,4056.755,3798.8025,3934.36
2023-01-08 12:00:00,721.5,3840.0425,2688.3675,4023.6549999999997,3816.345,3938.8824999999997
2023-01-08 13:00:00,725.5,3743.695,2567.225,3937.63,3752.3175,3901.2825000000003
2023-01-08 14:00:00,729.5,3687.61,2497.085,3898.005,3798.2825,3808.81
2023-01-08 15:00:00,733.5,3737.9825,2557.12,3984.8050000000003,3838.4325,3911.1324999999997
2023-01-08 16:00:00,737.5,3818.8325,2695.4674999999997,4104.105,3814.165,3992.8775
2023-01-08 17:00:00,741.5,3866.285,2731.3125,4152.28,3766.8375,3971.6400000000003
2023-01-08 18:00:00,745.5,3886.98,2752.5975,4176.505,3766.4300000000003,3874.09
2023-01-08 19:00:00,749.5,3902.8925,2783.825,4185.955,3758.545,3795.49
2023-01-08 20:00:00,753.5,3893.2025,2768.3,4189.1925,3720.92,3460.7075
2023-01-08 21:00:00,757.5,3847.3275000000003,2574.1,4138.48,3751.7075,3203.8525
2023-01-08 22:00:00,761.5,3774.1825,2483.515,4028.145,3638.7075,3017.8775
2023-01-08 23:00:00,765.5,3419.8025,2205.915,3669.34,3538.8925,2766.235
2023-01-09 00:00:00,769.5,3422.89,2177.395,3702.8625,3389.2925,3140.575
2023-01-09 01:00:00,773.5,3565.5575,2392.57,3835.5875,3607.46,3545.2775
2023-01-09 02:00:00,777.5,3679.8225,2514.09,4007.2125,3899.88,3898.5600000000004
2023-01-09 03:00:00,781.5,3685.23,2479.98,4114.202499999999,4060.5125,3938.2575
2023-01-09 04:00:00,785.5,3597.8025,2325.1400000000003,4069.21,4149.805,4096.8875
2023-01-09 05:00:00,789.5,3734.215,2563.6875,4181.657499999999,4172.1275,4329.639999999999
2023-01-09 06:00:00,793.5,3898.1,2839.285,4266.6175,4099.03,4208.2425
2023-01-09 07:00:00,797.5,3923.1475,2886.5675,4271.1849999999995,4002.84,3918.4249999999997
2023-01-09 08:00:00,801.5,3788.79,2767.7125,4134.67,3911.5425,3520.4175
2023-01-09 09:00:00,805.5,3662.4625,2612.6175,3998.2675,3779.5925,3168.4025
2023-01-09 10:00:00,809.5,3587.3925,2476.6725,3910.4474999999998,3698.4775,3197.5675
2023-01-09 11:00:00,813.5,3537.5675,2391.63,3839.66,3564.0575,3247.95
2023-01-09 12:00:00,817.5,3546.66,2385.65,3825.97,3345.6975,3302.915
2023-01-09 13:00:00,821.5,3535.54,2373.6975,3796.8275000000003,3281.735,3134.405
2023-01-09 14:00:00,825.5,3522.8,2378.705,3771.7625,3333.1625,3256.6225
2023-01-09 15:00:00,829.5,3545.1499999999996,2367.085,3818.665,3406.0575,3312.0125
2023-01-09 16:00:00,833.5,3566.8575,2412.085,3845.88,3405.745,3206.8625
2023-01-09 17:00:00,837.5,3593.2625,2444.745,3887.4025,3483.615,3401.475
2023-01-09 18:00:00,841.5,3608.8,2449.1825,3876.73,3498.98,3539.2825000000003
2023-01-09 19:00:00,845.5,3549.4449999999997,2375.135,3793.98,3548.995,3472.7799999999997
2023-01-09 20:00:00,849.5,3553.54,2361.6525,3785.33,3535.8575,3025.26
2023-01-09 21:00:00,853.5,3590.6275,2265.475,3814.8900000000003,3408.9725,2900.48
2023-01-09 22:00:00,857.5,3631.65,2308.7275,3823.3975,3442.785,3300.4700000000003
2023-01-09 23:00:00,861.5,3631.93,2476.7775,3815.73,3333.1625000000004,3530.9525000000003
2023-01-10 00:00:00,865.5,3682.38,2511.8975,3888.055,3391.9300000000003,3486.825
2023-01-10 01:00:00,869.5,3584.4525000000003,2406.145,3812.9700000000003,3358.835,3389.9025
2023-01-10 02:00:00,873.5,3436.895,2273.41,3715.055,3156.0325000000003,3152.5675
2023-01-10 03:00:00,877.5,3144.79,2087.9900000000002,3506.3725,2902.365,2848.25
2023-01-10 04:00:00,881.5,2784.4275,1758.6950000000002,3183.9125,2704.265,2158.81
2023-01-10 05:00:00,885.5,2510.8675,1513.1799999999998,2949.365,2506.55,2149.7875
2023-01-10 06:00:00,889.5,2382.205,1428.255,2871.9125,2473.71,2581.59
2023-01-10 07:00:00,893.5,2297.1949999999997,1392.9125,2778.12,2585.7875,2517.5425
2023-01-10 08:00:00,897.5,2475.9325,1467.685,2948.0575,2953.1975,2388.39
2023-01-10 09:00:00,901.5,3017.995,1842.9099999999999,3359.8675000000003,3246.405,2766.81
2023-01-10 10:00:00,905.5,3310.25,2100.12,3554.7825000000003,3387.435,3325.265
2023-01-10 11:00:00,909.5,3485.065,2264.62,3705.2200000000003,3567.495,3797.8225
2023-01-10 12:00:00,913.5,3762.5575,2531.05,3970.8325,3835.18,4137.3375
2023-01-10 13:00:00,917.5,4114.2125,2835.795,4273.58,4176.4775,4298.4825
2023-01-10 14:00:00,921.5,4349.585,3117.3375,4502.255,4413.19,4458.505
2023-01-10 15:00:00,925.5,4442.9775,3249.915,4605.255,4483.585,4516.202499999999
2023-01-10 16:00:00,929.5,4467.6425,3269.2575,4635.605,4508.5425,4491.5
2023-01-10 17:00:00,933.5,4461.165,3245.3175,4621.18,4501.8675,4543.395
2023-01-10 18:00:00,937.5,4429.8225,3282.8875,4586.73,4492.175,4454.125
2023-01-10 19:00:00,941.5,4403.962500000001,3281.7574999999997,4564.105,4459.7425,4418.32
2023-01-10 20:00:00,945.5,4394.282499999999,3264.2200000000003,4551.605,4442.6325,4403.8575
2023-01-10 21:00:00,949.5,4399.9125,3172.5925,4554.98,4449.215,4371.6225
2023-01-10 22:00:00,953.5,4404.9400000000005,3176.51,4563.005,4395.76,4363.775
2023-01-10 23:00:00,957.5,4291.665,3214.1575000000003,4478.6775,4345.3575,4346.6900000000005
2023-01-11 00:00:00,961.5,4262.094999999999,3201.58,4475.805,4317.015,4219.2075
2023-01-11 01:00:00,965.5,4283.8175,3218.655,4521.58,4328.05,4286.965
2023-01-11 02:00:00,969.5,4296.76,3207.9674999999997,4528.43,4294.712500000001,4202.59
2023-01-11 03:00:00,973.5,4228.0025000000005,3175.855,4469.555,4248.2275,4077.145
2023-01-11 04:00:00,977.5,4046.6675,2992.1075,4303.215,4068.475,3874.6375
2023-01-11 05:00:00,981.5,3809.8225,2708.2625,4102.82,3851.74,3720.1625
2023-01-11 06:00:00,985.5,3586.9725,2449.44,3915.7875,3593.1575,3584.2925
2023-01-11 07:00:00,989.5,3422.6349999999998,2248.7174999999997,3741.475,3468.8675,3475.0074999999997
2023-01-11 08:00:00,993.5,3382.435,2189.01,3684.6675,3531.7325,3292.95
2023-01-11 09:00:00,997.5,3370.275,2149.15,3633.375,3556.865,3395.2
2023-01-11 10:00:00,1001.5,3358.6575000000003,2114.6150000000002,3593.9725,3699.4425,3586.34
2023-01-11 11:00:00,1005.5,3533.6925,2273.8325000000004,3744.58,3777.2200000000003,3797.7625
2023-01-11 12:00:00,1009.5,3717.695,2461.9925,3919.9049999999997,3868.525,3882.82
2023-01-11 13:00:00,1013.5,3776.5525,2494.2799999999997,3986.355,3968.4425,3925.0425
2023-01-11 14:00:00,1017.5,3805.395,2508.6075,4017.88,4047.38,3998.9975
2023-01-11 15:00:00,1021.5,3895.8225,2593.4449999999997,4135.879999999999,4143.775,4036.3075
2023-01-11 16:00:00,1025.5,4051.525,2774.7025,4322.98,4252.0025,4079.7275
2023-01-11 17:00:00,1029.5,4181.9675,2915.6525,4409.855,4296.9275,4241.115
2023-01-11 18:00:00,1033.5,4260.355,3014.91,4462.405,4302.9775,4310.8975
2023-01-11 19:00:00,1037.5,4297.9349999999995,3083.045,4499.005,4331.665,4366.1725
2023-01-11 20:00:00,1041.5,4279.01,3128.19,4463.33,4336.52,4418.1725
2023-01-11 21:00:00,1045.5,4244.93,3027.2625,4428.63,4354.0225,4377.4325
2023-01-11 22:00:00,1049.5,4179.515,2943.0175,4360.48,4410.275,4368.13
2023-01-11 23:00:00,1053.5,4358.38,3280.2775,4529.53,4419.5525,4438.0599999999995
2023-01-12 00:00:00,1057.5,4355.495,3282.8,4533.98,4434.625,4300.5125
2023-01-12 01:00:00,1061.5,4346.16,3264.185,4559.804999999999,4406.2,4250.77
2023-01-12 02:00:00,1065.5,4327.48,3208.065,4567.705,4338.9275,4383.3075
2023-01-12 03:00:00,1069.5,4325.45,3146.645,4554.78,4231.095,3928.8625
2023-01-12 04:00:00,1073.5,4324.4875,3193.1025,4564.13,4058.5825,3606.325
2023-01-12 05:00:00,1077.5,4202.465,3292.3225,4471.0925,4192.655,3558.5675
2023-01-12 06:00:00,1081.5,4323.22,3351.0025,4540.35,4331.695,3696.405
2023-01-12 07:00:00,1085.5,4377.6525,3361.3375,4545.98,4367.445,4195.255
2023-01-12 08:00:00,1089.5,4430.21,3416.59,4582.455,4340.54,4417.2425
2023-01-12 09:00:00,1093.5,4475.825,3438.31,4605.969999999999,4352.8925,4408.014999999999
2023-01-12 10:00:00,1097.5,4481.4725,3404.1425,4596.705,4524.59,4466.095
2023-01-12 11:00:00,1101.5,4479.415,3360.2075,4588.38,4525.287499999999,4515.925
2023-01-12 12:00:00,1105.5,4472.3875,3309.7625,4581.055,4533.1025,4507.7725
2023-01-12 13:00:00,1109.5,4490.21,3313.3825,4597.38,4526.895,4470.905
2023-01-12 14:00:00,1113.5,4463.08,3278.4125,4583.38,4524.335,4418.0425
2023-01-12 15:00:00,1117.5,4414.370000000001,3201.5675,4570.33,4532.8375,4437.575
2023-01-12 16:00:00,1121.5,4346.5925,3153.7525,4537.13,4517.42,4491.325
2023-01-12 17:00:00,1125.5,4325.015,3116.6225,4515.505,4519.1425,4503.7975
2023-01-12 18:00:00,1129.5,4380.844999999999,3196.5625,4562.005,4509.07,4469.45
2023-01-12 19:00:00,1133.5,4437.1175,3312.925,4598.38,4499.775,4470.88
2023-01-12 20:00:00,1137.5,4386.110000000001,3297.9175,4550.455,4470.1525,4410.92
2023-01-12 21:00:00,1141.5,4292.0375,3106.6549999999997,4467.005,4412.515,4336.23
2023-01-12 22:00:00,1145.5,4202.69,2980.7625,4396.804999999999,4381.1525,4236.7725
2023-01-12 23:00:00,1149.5,4053.0425,2974.9575,4247.755,4292.8225,4325.8525
2023-01-13 00:00:00,1153.5,4020.1324999999997,2928.355,4210.505,4178.8925,4240.6375
2023-01-13 01:00:00,1157.5,4066.4225,2965.21,4282.78,4221.765,4234.8
2023-01-13 02:00:00,1161.5,4100.1025,3009.8875,4351.43,4263.7775,4217.565
2023-01-13 03:00:00,1165.5,4160.6,3128.5875,4399.455,4325.6925,4155.425
2023-01-13 04:00:00,1169.5,4209.4400000000005,3162.115,4437.23,4343.7025,4160.625
2023-01-13 05:00:00,1173.5,4229.2375,3148.9700000000003,4465.305,4338.57,4191.355
2023-01-13 06:00:00,1177.5,4266.3625,3170.915,4489.655,4350.57,4352.205
2023-01-13 07:00:00,1181.5,4343.0599999999995,3236.8500000000004,4537.28,4379.595,4373.895
2023-01-13 08:00:00,1185.5,4443.8075,3360.0275,4607.03,4442.9375,4405.6775
2023-01-13 09:00:00,1189.5,4490.7675,3408.305,4615.105,4458.865,4417.195
