date,demand_National Demand Forecast (NDF) - GB (MW)_mean,demand_National Demand Forecast (NDF) - GB (MW)_max,demand_National Demand Forecast (NDF) - GB (MW)_min,demand_National Demand Forecast (NDF) - GB (MW)_spread,demand_National Demand Forecast (NDF) - GB (MW)_std,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_mean,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_max,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_min,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_spread,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_std,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_rolling_std_7d,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_price_range,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_cv,solar_solar_fc_meteo_mw_mean,solar_solar_fc_meteo_mw_max,solar_solar_fc_meteo_mw_min,solar_solar_fc_meteo_mw_spread,solar_solar_fc_meteo_mw_std,wind_wind_fc_meteo_mw_mean,wind_wind_fc_meteo_mw_max,wind_wind_fc_meteo_mw_min,wind_wind_fc_meteo_mw_spread,wind_wind_fc_meteo_mw_std,price_intraday_volatility,day_of_week,is_weekend,month,cluster
2024-08-17,19669.45833333333,25156.0,16961.0,8195.0,2749.5372453207083,50.35166666666667,93.25,-0.39,93.64,31.01515319220964,8.662930330134298,93.64,0.6159707363319911,2885.98375,8878.797499999999,0.0,8878.797499999999,3440.0138654904936,4852.956458333333,5565.1275,4382.415,1182.7124999999996,344.7808980919401,,5,1,8,6
2024-08-18,19198.89583333333,24829.0,16005.0,8824.0,3019.663499749768,58.08958333333334,99.39,29.89,69.5,23.19890898468525,8.983946529120379,69.5,0.3993643550783245,2916.538541666667,8928.8175,0.0,8928.8175,3442.2896781797244,5772.087916666666,7149.64,3428.815,3720.825,1123.705493017813,,6,1,8,8
2024-08-19,22675.791666666668,27259.5,17385.0,9874.5,3369.3818066609733,72.06125,92.85,16.77,76.08,19.11744032177221,30.9393163343681,76.08,0.2652943200648365,1851.81375,5739.9625,0.0,5739.9625,2239.655166400695,6878.663125,12137.0,2372.7,9764.3,3666.305299001509,,0,0,8,2
2024-08-20,21513.52083333333,25997.0,17084.5,8912.5,2960.3495110895205,42.187916666666666,80.68,8.07,72.61000000000001,25.64782539797336,21.06053180715056,72.61000000000001,0.6079424495080153,2707.0653125,8486.630000000001,0.0,8486.630000000001,3240.261864805645,10578.583020833334,12873.97,8625.57,4248.4,1308.487722470888,,1,0,8,6
2024-08-21,21746.625,26493.5,16728.0,9765.5,3206.448164483832,51.181666666666665,95.0,12.79,82.21000000000001,25.021223281301687,33.6297313187517,82.21000000000001,0.4888708186128174,2176.192708333333,6871.82,0.0,6871.82,2639.7728707289134,11931.346770833334,13335.8725,10763.3225,2572.5499999999997,962.353000589,,2,0,8,1
2024-08-22,22149.604166666668,28081.5,14978.5,13103.0,3917.2671845559976,44.28375,94.56,1.87,92.69,30.20266167546511,12.524868595451707,92.69,0.682025837366192,1356.0761458333334,4401.0525,0.0,4401.0525,1655.1723615180206,11566.210729166669,13690.03,6686.975,7003.055,2690.1286545182265,,3,0,8,1
2024-08-23,20432.416666666668,25907.5,16247.5,9660.0,2992.678586682573,35.721250000000005,96.92,-14.33,111.25,36.99281390997799,20.34626618372636,111.25,1.0355968480940052,2878.2257291666665,9606.795,0.0,9606.795,3642.3145301267623,9533.792395833334,12420.985,6687.035,5733.950000000001,1945.6712176481667,,4,0,8,6
2024-08-24,20717.25,24184.5,16826.0,7358.5,2563.3687074696813,49.57375,78.21,27.45,50.75999999999999,16.194812592040215,20.42227775179421,50.75999999999999,0.3266812091487978,1454.33875,4770.1075,0.0,4770.1075,1813.1416842956412,6875.8047916666665,11752.23,4777.985000000001,6974.244999999999,2162.2522297358787,,5,1,8,1
2024-08-25,18140.0625,22864.0,15310.0,7554.0,2579.7792006652003,22.45958333333333,73.2,3.85,69.35000000000001,22.937705711275957,26.519154622739418,69.35000000000001,1.0212881232410496,1934.7984375,5983.47,0.0,5983.47,2305.1513964089654,11337.082604166666,12174.29,9817.9725,2356.317500000001,786.6827295957888,,6,1,8,6
2024-08-26,19611.14583333333,26433.0,15424.5,11008.5,3360.115472521374,43.26166666666666,108.97,1.65,107.32,37.71351939195726,17.911623254720546,107.32,0.8717537325258835,2387.095729166667,7238.41,0.0,7238.41,2873.534577342772,7146.425,11470.04,4223.8625,7246.177500000001,2358.4947844196686,,0,0,8,6
2024-08-27,22281.229166666668,28086.0,15768.0,12318.0,3725.780154600736,62.844166666666666,103.52,26.18,77.34,23.81011420396377,13.476577034671209,77.34,0.3788754862524567,1876.0223958333331,5902.4275,0.0,5902.4275,2297.4512376639764,8875.780520833332,10446.6725,6510.76,3935.9125,1179.2306537045258,,1,0,8,1
2024-08-28,24135.541666666668,29027.0,18442.5,10584.5,3356.2793482375387,84.65625,110.17,63.1,47.07,13.978450437385217,11.15171543498382,47.07,0.165120123291372,1874.775,5728.9375,0.0,5728.9375,2265.2044877327444,4515.026666666667,6057.845,3661.785,2396.0600000000004,576.1595764581067,,2,0,8,5
2024-08-29,23077.70833333333,28267.0,18305.5,9961.5,3106.4828669310623,80.6425,111.0,47.2,63.8,18.293009177896582,9.81774219995432,63.8,0.2268407995523028,2760.0094791666666,8561.5525,0.0,8561.5525,3353.3057945503065,4372.625208333334,5333.195,3777.42,1555.7749999999996,485.3114505357875,,3,0,8,4
2024-08-30,22907.854166666668,27981.5,18483.5,9498.0,2867.6673389600824,89.13208333333334,114.12,71.05,43.07000000000001,12.622266722350032,10.871182745484273,43.07000000000001,0.141613056155612,2983.6854166666667,9466.375,0.0,9466.375,3682.6447435190976,2595.2544791666664,3705.5,1681.9625,2023.5375,592.1528512513453,,4,0,8,4
2024-08-31,20396.52083333333,25630.5,17752.0,7878.5,2597.4988868021505,70.31208333333333,99.7,29.72,69.98,21.34419847439797,18.45726312064609,69.98,0.3035637327542986,2521.0559375,8010.615,0.0,8010.615,3121.894147914714,5732.353125000001,9522.455,2979.9675,6542.487499999999,2190.753676677679,,5,1,8,8
2024-09-01,21246.8125,27283.5,16140.5,11143.0,3569.6576617388528,63.38208333333333,106.16,38.46,67.69999999999999,24.49916129516817,8.16318098595907,67.69999999999999,0.386531335145997,1640.3423958333333,5323.285,0.0,5323.285,2047.5835763058185,7214.980833333334,8744.41,4850.3525,3894.0575,1160.1989177862683,,6,1,9,1
2024-09-02,25946.02083333333,31162.5,18225.0,12937.5,4527.992177841144,90.4675,117.35,76.69,40.66,11.831327703068297,14.457432591676064,40.66,0.1307798679422809,1201.918541666667,4015.28,0.0,4015.28,1521.6237473148035,4256.461354166667,5614.56,3052.45,2562.1100000000006,940.6362205212544,,0,0,9,9
2024-09-03,24990.166666666668,29993.0,18781.0,11212.0,3719.119720142606,90.16083333333334,117.66,70.8,46.86,13.899837320495225,10.803193090581184,46.86,0.154167134515119,1852.2236458333332,6151.3625,0.0,6151.3625,2346.299968585365,2436.226145833333,3838.185,1686.44,2151.745,595.0271669661025,,1,0,9,5
2024-09-04,24981.20833333333,30344.5,19064.0,11280.5,3731.168979651034,93.92708333333331,120.33,77.11,43.22,12.96489188377485,14.535043204352032,43.22,0.1380314540137946,1955.5822916666664,6201.4925,0.0,6201.4925,2426.710631105308,1897.2180208333327,3819.155,1110.93,2708.2250000000004,964.3896231481642,,2,0,9,5
2024-09-05,25194.541666666668,29703.0,17984.0,11719.0,4368.01007055264,82.70791666666666,107.37,48.86,58.510000000000005,14.003380330777484,23.416540755465583,58.510000000000005,0.1693112448620193,828.7908333333334,2612.615,0.0,2612.615,1017.5342958363024,7574.141145833334,9265.1425,4135.1525,5129.99,1677.3285915117244,,3,0,9,2
2024-09-06,24563.52083333333,28995.0,18051.5,10943.5,3675.609433287064,75.31750000000001,111.75,42.01,69.74000000000001,20.75523490801673,11.27393411707688,69.74000000000001,0.2755698862550767,1861.0722916666664,5947.1825,0.0,5947.1825,2351.535548221042,6540.871354166667,8366.195,3108.4575,5257.737499999999,1468.153753734931,,4,0,9,2
2024-09-07,23271.25,28464.5,18169.5,10295.0,3183.933150106616,87.89083333333333,111.48,76.14,35.34,10.504445401276826,12.208242336732216,35.34,0.1195169621550615,1452.770104166667,4769.305,0.0,4769.305,1860.3083999659725,2241.1915625,2879.505,1649.16,1230.345,350.22112448067264,,5,1,9,5
2024-09-08,22558.27083333333,27786.5,17895.0,9891.5,3391.842634331498,79.32041666666667,101.15,66.33,34.82000000000001,9.755771303791624,13.21859638827781,34.82000000000001,0.1229919321375848,1391.5547916666667,4741.0225,0.0,4741.0225,1802.4869889954216,4854.186041666667,6486.2675,2569.07,3917.1975,1164.6853653774526,,6,1,9,5
2024-09-09,23906.83333333333,30006.0,17032.0,12974.0,4173.837832693454,70.74374999999999,104.8,38.88,65.91999999999999,18.957410117670747,19.55485337393741,65.91999999999999,0.2679729321342274,1663.72875,5720.3375,0.0,5720.3375,2168.382870941725,7778.029062500001,9909.65,5326.7075,4582.942499999999,1618.203654124759,,0,0,9,2
2024-09-10,23088.375,29565.0,16232.0,13333.0,4113.906651859932,56.525416666666665,97.02,10.37,86.64999999999999,24.56105842839816,35.1787835816663,86.64999999999999,0.4345135317309733,1343.875,4406.3625,0.0,4406.3625,1732.7892267129607,12389.1575,13173.7825,10293.2575,2880.525,760.6514856504801,,1,0,9,1
2024-09-11,23452.39583333333,30147.0,17286.0,12861.0,3850.131581543581,34.79375,93.87,-4.36,98.23,35.65061714356978,15.070321828016809,98.23,1.0246270420282315,2096.3859375,6601.65,0.0,6601.65,2636.3854044814734,11328.510625,12610.355,9537.6525,3072.7024999999994,1130.4886603418663,,2,0,9,6
2024-09-12,25111.89583333333,31768.5,18701.0,13067.5,3880.897223634845,77.43458333333334,110.44,46.24,64.19999999999999,21.478061603730044,11.586859963317266,64.19999999999999,0.2773704032379596,2360.7265625,7905.34,0.0,7905.34,3026.999189763739,8259.5215625,9445.91,5733.9425,3711.9675,1028.4857863847951,,3,0,9,2
2024-09-13,24877.104166666668,30815.5,19445.0,11370.5,3505.927480645756,96.09541666666668,122.53,77.86,44.67,14.02987742955746,18.225993734747277,44.67,0.145999444263028,2546.27,8806.055,0.0,8806.055,3327.000196531257,3508.5402083333333,5500.0175,1764.7225,3735.295,1267.624925972035,,4,0,9,4
2024-09-14,20797.89583333333,26274.5,17739.5,8535.0,2592.6581163436795,69.61458333333333,97.73,38.2,59.53,18.47071053438193,17.69870132443136,59.53,0.2653281776598332,2293.937604166667,7824.83,0.0,7824.83,3004.924785847436,6600.409895833333,7860.1025,4834.8725,3025.23,896.0876013496957,,5,1,9,8
2024-09-15,21706.875,28985.0,16504.0,12481.0,3882.2812356128056,73.63375,103.26,51.67,51.59,15.961027484769426,10.19852276884576,51.59,0.2167623879643428,1528.4022916666663,5430.58,0.0,5430.58,2031.34813082319,5031.9734375,7086.625,2981.545,4105.08,1068.8878713402396,,6,1,9,2
2024-09-16,24854.9375,31432.5,18439.5,12993.0,4064.3866142717943,87.99208333333333,110.43,74.14,36.290000000000006,12.412732586083663,13.74527243403032,36.290000000000006,0.1410664700261898,2671.1025,9185.375,0.0,9185.375,3504.5032033500497,2546.7821875,3482.1725,1890.5275,1591.6450000000002,550.0153231676292,,0,0,9,4
2024-09-17,24625.604166666668,31549.5,19004.0,12545.5,3879.9803394256655,84.18083333333333,110.52,68.04,42.47999999999999,12.921024968317491,14.82443028697336,42.47999999999999,0.1534912931682884,2621.6080208333333,8683.4575,0.0,8683.4575,3405.367050870564,3484.3053125,4343.345,2894.6725,1448.6725,482.1460108222408,,1,0,9,4
2024-09-18,24053.104166666668,30869.5,18821.5,12048.0,3644.311350164583,81.9675,106.02,66.14,39.88,12.250605752547417,14.269388814621934,39.88,0.1494568670820437,2544.5645833333333,8961.9,0.0,8961.9,3359.4063169906635,4140.474583333334,5419.2375,3533.3875,1885.8500000000004,618.6772685552564,,2,0,9,4
2024-09-19,24506.916666666668,31018.5,18720.0,12298.5,3806.690088191608,82.10458333333334,105.5,68.09,37.41,12.360751341722075,14.378472831020048,37.41,0.1505488590270182,2293.815729166666,8383.76,0.0,8383.76,3103.0757064783525,3651.9996875,5096.1825,2823.51,2272.6725,714.2616513314077,,3,0,9,5
2024-09-20,24682.229166666668,30051.0,18198.5,11852.5,3842.1539418131824,77.84666666666666,97.45,61.76,35.690000000000005,11.639551263824067,14.149679282921015,35.690000000000005,0.1495189423288182,1952.1784375,6960.955,0.0,6960.955,2616.4837621485167,5502.355104166666,7336.1625,3414.005,3922.1575,1177.0810671697134,,4,0,9,5
2024-09-21,22033.45833333333,27468.0,17548.5,9919.5,2940.717898584965,72.78166666666667,97.48,48.64,48.84,13.604999613846138,11.22022047996598,48.84,0.1869289374226037,1852.1946875,6698.1475,0.0,6698.1475,2506.662033859592,4599.2821875,5379.635,4130.9875,1248.6475,377.354515697853,,5,1,9,5
2024-09-22,23169.375,29092.5,16952.5,12140.0,4049.633529447583,82.39916666666666,105.79,66.32,39.47000000000001,10.81919948684892,12.8214608037796,39.47000000000001,0.1313022925415781,922.6563541666668,3264.135,0.0,3264.135,1249.616541926349,3231.4311458333336,3750.58,2317.9425,1432.6374999999998,377.360500456632,,6,1,9,5
2024-09-23,27056.5,32936.5,18148.5,14788.0,5331.413861338244,88.93083333333334,108.59,71.71,36.88000000000001,11.614566535049914,14.453844273608103,36.88000000000001,0.1306022455846763,940.7347916666666,3392.8025,0.0,3392.8025,1297.1346855751865,3060.762083333333,4868.325,1999.875,2868.45,790.1171667535972,,0,0,9,9
2024-09-24,26559.0,32330.5,19069.0,13261.5,4476.7235058495735,83.92458333333333,110.22,68.36,41.86,12.65945804842017,16.797918238366858,41.86,0.1508432636256182,1401.4658333333334,5272.575,0.0,5272.575,1956.414465647951,5507.054375,6328.110000000001,4177.922500000001,2150.1875,782.2370213258536,,1,0,9,9
2024-09-25,27233.08333333333,33050.0,19400.0,13650.0,5065.014218759104,89.02791666666667,116.33,60.94,55.39,15.56104220807364,21.292507289341643,55.39,0.1747883449450628,1031.3452083333334,3940.4825,0.0,3940.4825,1454.47533500746,3031.5838541666667,8020.37,662.02,7358.35,2333.182432049972,,2,0,9,9
2024-09-26,25209.0625,31472.5,17943.0,13529.5,4604.883991156657,72.61166666666666,100.28,38.85,61.43,15.624648772864058,22.95017563995452,61.43,0.2151809687083902,1293.9335416666663,4957.9025,0.0,4957.9025,1843.1403475472173,8369.3209375,10631.925,7071.81,3560.114999999999,1291.2078015643149,,3,0,9,2
2024-09-27,24549.1875,30933.0,17081.0,13852.0,4295.848829956305,58.4175,93.31,18.09,75.22,23.113727005547087,21.25292114375945,75.22,0.3956644328419923,1304.0678125,4839.4,0.0,4839.4,1829.503352776452,12288.530729166669,13111.915,10035.805,3076.1100000000006,922.3529580223312,,4,0,9,1
2024-09-28,23600.0625,30198.0,19023.0,11175.0,3375.0447575534654,71.71458333333334,108.44,39.68,68.75999999999999,21.229102866454163,12.281133808368326,68.75999999999999,0.296022118231938,2048.2042708333333,7555.327499999999,0.0,7555.327499999999,2831.8865365472248,5125.903541666667,9531.815,2374.8900000000003,7156.925,2262.362868502477,,5,1,9,2
2024-09-29,22919.6875,28736.0,18190.0,10546.0,3414.697802570593,75.17375,96.38,9.43,86.94999999999999,20.410542632264296,34.5014231590524,86.94999999999999,0.2715115666341547,996.1495833333332,3791.2775,0.0,3791.2775,1410.7461762712487,7701.143645833334,12994.975,2564.41,10430.565,4092.705302339627,,6,1,9,2
2024-09-30,27188.4375,33877.5,17812.0,16065.5,5713.935229869281,75.03125,112.93,10.59,102.34,32.860597035050965,22.009892797385003,102.34,0.4379588109627783,618.828125,2355.6175,0.0,2355.6175,878.5378877418788,8776.4440625,12400.91,6680.2125,5720.6975,1957.232583624385,,0,0,9,7
2024-10-01,27300.77083333333,33750.0,18779.0,14971.0,5084.918991657684,75.39083333333333,106.72,41.01,65.71000000000001,20.55746556800497,23.69754447797735,65.71000000000001,0.2726785825156238,1090.8626041666666,3887.835,0.0,3887.835,1503.533911455427,9693.985208333334,10472.6575,8647.5475,1825.1099999999988,522.0344529078327,,1,0,10,7
2024-10-02,27398.625,34688.0,19618.0,15070.0,4678.794438393199,75.10458333333334,107.26,38.52,68.74000000000001,19.992772167692888,14.257393069662369,68.74000000000001,0.2661990957190968,1328.9339583333333,4754.755,0.0,4754.755,1829.70298731134,8044.844583333333,8657.8325,6550.9825,2106.8500000000004,421.9246237659481,,2,0,10,7
2024-10-03,26951.0,34280.5,20511.0,13769.5,4335.92074620735,91.4175,121.54,72.08,49.46000000000001,14.204800551069074,17.14662982296271,49.46000000000001,0.1553838220370177,2029.8430208333327,7435.1975,0.0,7435.1975,2833.5388291520703,3578.3729166666667,5804.860000000001,2653.155,3151.7050000000004,878.3164100374784,,3,0,10,9
2024-10-04,25821.27083333333,32936.5,20126.5,12810.0,3985.0462710181655,85.30333333333333,112.49,67.81,44.67999999999999,13.045191240175576,17.347836011610053,44.67999999999999,0.1529270982787962,1929.8496875,7415.875,0.0,7415.875,2749.333876307321,5953.2811458333335,7442.9875,4864.1275000000005,2578.86,840.0377080394958,,4,0,10,9
2024-10-05,22261.33333333333,29170.0,18503.0,10667.0,3321.0238457526875,60.6975,94.68,20.06,74.62,23.83919758096627,24.83998035042548,74.62,0.3927541921984638,2081.628125,8050.82,0.0,8050.82,2990.80989490053,8654.3828125,12239.555,6539.077499999999,5700.477500000001,2023.869266649323,,5,1,10,1
2024-10-06,24571.39583333333,32230.5,17484.0,14746.5,4755.954009767691,70.1725,110.53,24.4,86.13,26.99266313359018,16.16616160232175,86.13,0.3846615573563743,551.0401041666667,2232.4,0.0,2232.4,815.573138654545,10372.734791666668,12154.87,7825.7775,4329.092500000001,1487.7424504411097,,6,1,10,7
2024-10-07,27264.854166666668,34902.0,19447.5,15454.5,4802.8342684728,93.27375,126.92,66.23,60.69,16.605531507013993,16.8101477288769,60.69,0.1780300621237379,1522.9948958333334,5888.9825,0.0,5888.9825,2203.568906167319,5465.591354166667,7765.475,3043.15,4722.325000000001,1797.875927146389,,0,0,10,9
2024-10-08,27127.77083333333,33799.5,20067.5,13732.0,4682.885528081198,92.2625,120.96,68.54,52.41999999999999,13.865348190174762,19.999252247926425,52.41999999999999,0.1502815140514809,1116.979375,4383.2475,0.0,4383.2475,1648.3992769027825,6311.030104166667,8923.705,3623.31,5300.395,1535.3387538446768,,1,0,10,9
2024-10-09,26796.916666666668,32902.5,19165.5,13737.0,4787.508039876702,82.03125,110.93,36.62,74.31,17.98921520208584,27.98465523409979,74.31,0.2192970996063798,1005.0341666666668,3923.3125,0.0,3923.3125,1467.1373642806243,9641.773854166668,12751.0275,7858.5375,4892.49,1768.561518260764,,2,0,10,7
2024-10-10,27861.104166666668,35895.5,19364.0,16531.5,5113.345475915826,79.8225,119.75,34.88,84.87,23.589871675195138,17.03836637038388,84.87,0.2955291011330783,1508.3101041666666,5807.8425,0.0,5807.8425,2174.887497821724,8897.541458333333,12276.0,6376.6975,5899.3025,1841.541062719488,,3,0,10,7
2024-10-11,27635.4375,34411.5,21397.5,13014.0,4212.801459507468,88.91000000000001,126.13,71.6,54.53,15.545660655546014,19.31790509198286,54.53,0.174847156175301,2083.984479166667,8150.995,0.0,8150.995,3029.6735821578186,5809.6925,7105.605,4621.555,2484.0499999999997,872.229233900188,,4,0,10,9
2024-10-12,24435.916666666668,29950.0,19454.0,10496.0,3315.94354617947,73.10958333333333,99.16,29.29,69.87,16.614825092739277,27.138589902660065,69.87,0.2272591955145773,1250.3207291666663,4858.725,0.0,4858.725,1832.4373757727883,10971.132395833332,14087.2925,7225.2325,6862.06,2456.116424745277,,5,1,10,2
2024-10-13,26333.6875,34650.0,18569.0,16081.0,5244.358417701369,83.18083333333333,131.06,26.67,104.39,29.75458136688937,20.408779740008736,104.39,0.3577095849431184,959.4939583333334,3917.42,0.0,3917.42,1436.5083579229756,5791.289375,13493.8375,1852.245,11641.5925,4152.17131488161,,6,1,10,7
2024-10-14,29453.3125,37000.5,20472.0,16528.5,5579.740999935276,96.22791666666666,132.82,75.17,57.64999999999999,17.054234200534086,22.36946835053784,57.64999999999999,0.1772275114259194,1279.835,5141.4175000000005,0.0,5141.4175000000005,1903.74773289368,3541.986041666667,5777.045,2810.9975,2966.0475,843.2831536084053,,0,0,10,9
2024-10-15,28415.39583333333,35371.0,20345.0,15026.0,5258.539309871148,80.78916666666667,113.84,18.77,95.07,21.78309773887657,35.752910371045324,95.07,0.2696289445434297,616.5629166666666,2494.6400000000003,0.0,2494.6400000000003,924.786345173513,10296.8646875,13396.695,6245.525,7151.17,2074.712856282678,,1,0,10,7
2024-10-16,28662.27083333333,36209.5,19020.5,17189.0,5712.053319952632,78.46291666666666,127.14,15.12,112.02,33.310068915017105,19.32860525108784,112.02,0.424532636946546,485.5742708333333,1926.3575,0.0,1926.3575,734.3775308106176,9886.570520833331,13178.565,6687.13,6491.435,2429.420111360558,,2,0,10,7
2024-10-17,27117.58333333333,34619.0,20282.0,14337.0,4372.291013890193,92.11541666666666,148.63,66.58,82.05,20.407181595908973,25.977964288439324,82.05,0.2215392638319749,1607.9801041666667,6382.6425,0.0,6382.6425,2394.5812848441383,4891.408229166666,6829.8225,3153.6075,3676.215,1105.905434128052,,3,0,10,9
2024-10-18,25988.25,32089.5,20009.5,12080.0,4112.791319138694,84.01958333333333,112.59,49.38,63.21,15.59540386004707,23.59548594843634,63.21,0.1856162961220001,1461.279375,6191.39,0.0,6191.39,2242.6536987972395,6961.500520833334,9956.27,3390.04,6566.2300000000005,2153.3222993907,,4,0,10,9
2024-10-19,24521.229166666668,31661.5,18882.0,12779.5,3920.956934493897,78.88041666666666,123.03,41.45,81.58,21.528610787218398,16.080663780424224,81.58,0.2729271940612854,1337.9338541666668,5589.74,0.0,5589.74,2039.005413655865,6401.603333333333,8717.545,3713.6375,5003.9075,1986.144224198948,,5,1,10,2
2024-10-20,22472.77083333333,29536.0,16579.0,12957.0,4232.937688864315,57.814166666666665,103.08,-5.46,108.54,27.991926773495848,43.673237691705296,108.54,0.4841707212504867,500.9817708333333,2508.04,0.0,2508.04,815.5249552190559,12811.605416666664,14508.7625,5947.389999999999,8561.372500000001,2601.9879840623234,,6,1,10,1
2024-10-21,26923.14583333333,34991.5,16201.5,18790.0,6208.039446659969,55.50708333333333,104.14,-5.16,109.3,34.6793826081104,20.6106159654725,109.3,0.6247740022629616,936.6121875,3855.2675,0.0,3855.2675,1410.886951205408,11594.836458333331,13789.955,10191.6175,3598.3375,1335.8065511377229,,0,0,10,7
2024-10-22,27751.9375,35792.5,19509.0,16283.5,5044.410034260695,80.92833333333333,131.87,35.96,95.91,25.24216721672491,17.458153641534622,95.91,0.3119076617178767,1476.3179166666666,5882.41,0.0,5882.41,2199.2131133148296,7008.970729166667,10236.1875,4152.7425,6083.445,2167.191892724551,,1,0,10,7
2024-10-23,27763.6875,35832.5,20198.5,15634.0,5078.7715966271335,92.4275,124.5,63.47,61.03,14.578242647714855,17.707414508375503,61.03,0.157726246492817,1131.739895833333,4696.015,0.0,4696.015,1731.7737517040214,7270.8240625,10138.83,5104.9175,5033.9125,1510.3589030560445,,2,0,10,9
2024-10-24,26918.875,35236.5,18786.0,16450.5,4766.936636534949,77.52291666666666,115.23,48.29,66.94,19.542668474985412,12.923591384971704,66.94,0.252088921770256,1407.5632291666668,5758.38,0.0,5758.38,2136.511148638415,9892.186354166666,11069.1125,5693.282499999999,5375.83,1356.9103577198791,,3,0,10,7
2024-10-25,28545.375,34860.5,20628.5,14232.0,4861.923859351402,103.47208333333332,157.91,83.27,74.64,20.15152189293526,26.290830739107136,74.64,0.1947532246743068,734.8644791666667,2998.51,0.0,2998.51,1120.388848821747,2722.373541666667,4798.200000000001,1925.67,2872.5300000000007,696.5316129666415,,4,0,10,3
2024-10-26,24873.08333333333,31322.5,19698.5,11624.0,3421.6497249981194,90.49458333333332,117.89,74.82,43.07000000000001,11.60050297978747,15.05563618557453,43.07000000000001,0.1281900258831786,1047.5455208333333,4366.295,0.0,4366.295,1613.1656360877316,5275.127604166667,7694.87,2771.625,4923.245,1760.2646952322934,,5,1,10,9
2024-10-27,24099.64583333333,33238.0,17913.0,15325.0,4584.543587067421,83.75818319183954,123.08,62.64,60.44,16.46619393961914,20.79351455668445,60.44,0.1965920619589491,1670.7394345997566,7021.405,-0.0960696058410007,7021.501069605841,2573.7047319791204,7052.564937102674,10153.2375,4959.1225,5194.114999999999,1582.2115281513204,,6,1,10,2
2024-10-28,28262.729166666668,36963.0,17940.5,19022.5,6380.8561882555605,99.40416666666664,166.7,47.87,118.82999999999998,30.804181663712708,30.282747956708363,118.82999999999998,0.3098882340315652,413.6933333333333,1739.13,0.0,1739.13,653.2679035486774,6796.042916666666,10426.73,3077.215,7349.514999999999,2672.94597914919,,0,0,10,3
2024-10-29,28793.0625,37058.5,20078.5,16980.0,5394.849567376234,109.71625,165.28,90.52,74.76,22.189525302542503,31.5298825001964,74.76,0.2022446565804291,750.9844791666666,3268.495,0.0,3268.495,1190.2897245763545,2691.3065625,3225.2,1482.765,1742.4349999999995,555.0083488883461,,1,0,10,3
2024-10-30,29171.479166666668,37013.5,20947.0,16066.5,5201.396136739272,110.33625,173.51,86.36,87.14999999999999,25.52624034588039,37.63879501891882,87.14999999999999,0.2313495369462021,945.3552083333334,4253.7975,0.0,4253.7975,1510.6479046033735,1644.5759375,4114.62,799.0475,3315.5725,1032.4664353818555,,2,0,10,3
