,demand_National Demand Forecast (NDF) - GB (MW)_mean,demand_National Demand Forecast (NDF) - GB (MW)_max,demand_National Demand Forecast (NDF) - GB (MW)_min,demand_National Demand Forecast (NDF) - GB (MW)_spread,demand_National Demand Forecast (NDF) - GB (MW)_std,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_mean,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_max,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_min,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_spread,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_std,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_rolling_std_7d,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_price_range,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_cv,solar_solar_fc_meteo_mw_mean,solar_solar_fc_meteo_mw_max,solar_solar_fc_meteo_mw_min,solar_solar_fc_meteo_mw_spread,solar_solar_fc_meteo_mw_std,wind_wind_fc_meteo_mw_mean,wind_wind_fc_meteo_mw_max,wind_wind_fc_meteo_mw_min,wind_wind_fc_meteo_mw_spread,wind_wind_fc_meteo_mw_std,price_intraday_volatility,day_of_week,is_weekend,month
2024-03-20,29530.9375,36102.5,21660.5,14442.0,4677.252080926642,76.87125,95.21,67.35,27.86,8.361664756494369,11.510386406984567,27.86,0.10877492894280198,938.2826041666667,3394.3075,0.0,3394.3075,1285.2808598443867,2506.6223958333335,3719.33,1021.2425,2698.0875,918.0625588716116,,2,0,3
2024-03-21,27373.104166666668,33668.0,20920.0,12748.0,3972.915127238782,65.20375,78.47,46.85,31.619999999999997,8.873524280249299,11.68524812785437,31.619999999999997,0.13608917094874606,1264.6278125000001,4416.165,0.0,4416.165,1694.4881779749626,9281.598333333333,13958.51,3928.485,10030.025,3778.4036295916344,,3,0,3
2024-03-22,26204.625,32915.0,19409.5,13505.5,4211.327628757841,58.069583333333334,78.06,41.36,36.7,11.606462772081345,12.954176197365113,36.7,0.19987163857294213,1501.9319791666667,5335.825,0.0,5335.825,2019.884293294902,11635.225833333332,13762.9575,9564.1225,4198.835000000001,1344.7434256262559,,4,0,3
2024-03-23,23066.166666666668,30677.5,18331.0,12346.5,3586.7297860266845,32.48,67.36,13.32,54.04,16.34929356272007,18.916329806104915,54.04,0.5033649495911352,1879.8764583333334,6417.2675,0.0,6417.2675,2443.4270921774837,15086.215833333334,15526.485,14041.18,1485.3050000000003,398.6986457824158,,5,1,3
2024-03-24,24176.083333333332,34260.5,18161.0,16099.5,5168.959382839963,28.905,77.26,-4.97,82.23,30.747532103158825,6.298134266439167,82.23,1.0637444076512308,1946.6486458333336,6222.7875,0.0,6222.7875,2475.188929017424,9339.013125,14791.6175,1491.4675,13300.15,4823.490309183834,,6,1,3
2024-03-25,29746.75,36970.5,21319.5,15651.0,5290.803471077453,69.6275,86.07,55.98,30.089999999999996,8.419658285950442,11.63896248035225,30.089999999999996,0.12092432280277822,817.2348958333333,2870.1325,0.0,2870.1325,1078.5509439237662,6431.148125,8429.76,1875.22,6554.54,1979.9435225694717,,0,0,3
2024-03-26,29065.125,36576.5,21726.5,14850.0,4589.102015621639,72.21708333333333,91.78,57.61,34.17,10.212751824011034,13.57005877798971,34.17,0.14141739533943645,1073.9910416666667,4048.42,0.0,4048.42,1469.0268732819054,5791.462812500001,9374.1575,4137.105,5237.0525,1417.147720886484,,1,0,3
2024-03-27,27993.1875,36097.0,20896.0,15201.0,4549.667961636467,60.293749999999996,81.99,48.53,33.459999999999994,9.652365248544232,9.452665786760393,33.459999999999994,0.16008898515259423,1622.7532291666666,4855.985000000001,0.0,4855.985000000001,2015.3424703454195,10478.551458333333,12302.5775,7908.63,4393.947499999999,1205.5320939055778,,2,0,3
2024-03-28,27293.666666666668,33795.0,21033.5,12761.5,3869.89761595459,58.693333333333335,78.09,47.32,30.770000000000003,9.12726287208996,9.851673292728846,30.770000000000003,0.1555076591110284,1353.7301041666667,4286.715,0.0,4286.715,1695.7784408938157,11392.9509375,12912.5,8162.785,4749.715,1445.4544703343934,,3,0,3
2024-03-29,24359.416666666668,31579.0,20504.0,11075.0,3100.1284463805646,54.83583333333333,78.17,31.06,47.11,12.90722309294352,8.533388764700899,47.11,0.2353793552198566,1950.7906249999999,6461.82,0.0,6461.82,2498.149383346345,8241.086458333333,10234.6325,7399.105,2835.5275,672.1017420432439,,4,0,3
2024-03-30,23047.833333333332,29816.5,20152.0,9664.5,3053.0699363479825,63.826249999999995,86.14,51.67,34.47,9.621881680067437,7.613597172477796,34.47,0.15075116711490083,2211.8234375,6980.995,0.0,6980.995,2769.0098956326087,2710.953020833333,7063.15,1237.4625,5825.6875,1761.7888222934496,,5,1,3
2024-03-31,23271.791666666668,29798.0,19317.0,10481.0,3460.0217953468677,58.959583333333335,74.35,43.96,30.389999999999993,8.216613858342223,9.790437268312477,30.389999999999993,0.13936010727702824,1884.4202083333332,5958.365,0.0,5958.365,2383.365134470076,5762.9646875,8843.7525,1878.46,6965.2925000000005,2285.973171161406,,6,1,3
2024-04-01,23554.854166666668,30740.0,19014.0,11726.0,3520.7701988379417,63.19375,81.7,48.25,33.45,9.27195060032044,8.450542107152758,33.45,0.14672258886868467,1666.1525000000001,5165.495,0.0,5165.495,2063.5743567321483,6317.689062500001,7496.47,5320.935,2175.535,696.5130858881876,,0,0,4
2024-04-02,27834.25,33919.0,21072.5,12846.5,4385.579940332121,71.03500000000001,89.87,54.37,35.50000000000001,10.598286982174134,13.727120011478123,35.50000000000001,0.14919809927745667,1725.5291666666665,5847.14,0.0,5847.14,2246.523476811457,4583.310937499999,7482.467500000001,3626.55,3855.9175000000005,1029.6206821799585,,1,0,4
2024-04-03,26985.166666666668,32672.5,20589.0,12083.5,3845.8938257368163,61.93125,76.58,47.65,28.93,9.658385098834655,9.407326931705953,28.93,0.15595333694757743,1420.5914583333333,4737.795,0.0,4737.795,1826.1463617951822,9674.090416666668,11474.48,7865.0875,3609.3925,1069.4592098187393,,2,0,4
2024-04-04,27770.9375,34065.5,20400.0,13665.5,4320.681758081653,67.31958333333334,86.84,35.85,50.99,12.773438636539863,18.477650335060495,50.99,0.18974328128699344,1601.631875,5628.46,0.0,5628.46,2130.1855990579393,5612.389270833333,10585.185,3479.425,7105.759999999999,1974.6733530405509,,3,0,4
2024-04-05,24604.9375,29963.0,19356.0,10607.0,3430.1975235067353,41.71333333333333,67.89,14.43,53.46,16.852878393465243,15.474863181178398,53.46,0.40401658287035097,1997.876875,6931.39,0.0,6931.39,2659.467755931897,12557.124583333332,13204.1,11708.6675,1495.4325000000008,479.03884300428473,,4,0,4
2024-04-06,20482.520833333332,25469.5,17525.5,7944.0,2468.239054904487,10.284166666666666,39.85,-16.23,56.08,14.673100178237034,24.10081306670359,56.08,1.4267660816695928,1811.4878124999998,5517.4775,0.0,5517.4775,2243.990855159706,14527.118645833332,15400.275,11987.1275,3413.147499999999,1078.6012704880143,,5,1,4
2024-04-07,19937.875,26759.0,15610.0,11149.0,3409.8018980133825,0.7429166666666669,40.9,-16.79,57.69,19.179708588974208,15.940907992302305,57.69,25.816769833728596,1999.1576041666667,6471.5725,0.0,6471.5725,2486.8539400038676,14846.806145833332,15447.61,12588.435,2859.175000000001,668.9931357600093,,6,1,4
2024-04-08,26424.895833333332,31869.0,18921.5,12947.5,4307.241127448275,57.92791666666667,80.64,8.76,71.88,20.000359774843762,10.573030830957634,71.88,0.3452628874939762,1403.0348958333334,4799.99,0.0,4799.99,1796.2135771314768,6614.857395833334,11671.0125,4629.075,7041.937500000001,1908.5869524354355,,0,0,4
2024-04-09,25686.229166666668,30575.0,19811.5,10763.5,3404.07266622474,49.380833333333335,68.14,28.01,40.129999999999995,11.690336372096128,10.81144763664885,40.129999999999995,0.23673833718405174,1466.477708333333,4409.5525,0.0,4409.5525,1759.9547507637305,12193.288645833332,14915.555,7105.24,7810.3150000000005,2504.837665786532,,1,0,4
2024-04-10,26922.791666666668,31886.5,19675.0,12211.5,4021.72506496757,50.39458333333334,73.35,-6.03,79.38,19.668647525211657,27.48400019405229,79.38,0.39029288912092036,1048.6688541666667,3709.935,0.0,3709.935,1354.9535686780407,11179.878333333334,14903.1325,5855.485000000001,9047.6475,3588.3851818439907,,2,0,4
2024-04-11,25804.270833333332,31836.5,19210.5,12626.0,4146.319428589038,39.31875,74.38,-8.01,82.39,26.34392518251103,22.965867945196198,82.39,0.6700092241617812,1745.4266666666665,5834.905,0.0,5834.905,2213.0835082299254,10683.255416666667,14475.7775,7424.9,7050.8775000000005,2480.193156837205,,3,0,4
2024-04-12,23606.395833333332,28650.0,18830.0,9820.0,3176.7298573381445,25.657083333333333,60.91,-2.42,63.33,22.470276885189943,24.22915766080985,63.33,0.8757923335735074,2268.6264583333336,7348.39,0.0,7348.39,2817.8020200081323,12244.131979166666,13529.585,11444.565,2085.0199999999986,611.9137466490129,,4,0,4
2024-04-13,21321.0,25936.5,18359.0,7577.5,2336.630740487531,13.802916666666667,42.82,-15.27,58.09,18.61113375963003,12.536943882173269,58.09,1.348347904220487,1990.4221875,6301.172500000001,0.0,6301.172500000001,2428.4332142090175,11791.142395833333,14462.44,8450.4525,6011.987500000001,2259.552719682291,,5,1,4
2024-04-14,20965.104166666668,27645.0,17666.0,9979.0,3118.3636211096573,27.697916666666668,68.29,-8.38,76.67,21.252382368585877,31.431657835464467,76.67,0.7672917289899375,2067.9711458333336,6610.095,0.0,6610.095,2550.453905613088,9418.911041666666,13049.95,7246.325,5803.625000000001,1704.7223060586334,,6,1,4
2024-04-15,24154.8125,30829.0,17203.5,13625.5,4196.879816193942,13.121249999999998,57.81,-15.53,73.34,25.6048229683224,23.79010778814229,73.34,1.9514011979287345,2343.6614583333335,7725.72,0.0,7725.72,2947.596594838909,14369.794270833334,14952.19,13306.8525,1645.3374999999996,497.1523709164723,,0,0,4
2024-04-16,25873.333333333332,32250.0,18852.0,13398.0,4071.6825324339243,35.5425,78.03,-0.59,78.62,27.539249816122133,10.385627431352258,78.62,0.7748259074663326,2512.3334375,7460.44,0.0,7460.44,2962.1885122202784,12249.40625,14354.685,8012.4775,6342.2074999999995,1900.8767893796205,,1,0,4
2024-04-17,26893.895833333332,33200.0,20402.5,12797.5,3737.6320013891113,67.99541666666667,99.7,38.47,61.230000000000004,18.960528331284685,10.872356383660952,61.230000000000004,0.2788500940325834,2369.6823958333334,6766.1825,0.0,6766.1825,2753.9156306637005,6668.131979166667,9437.8025,4145.3,5292.5025,2015.1021275161456,,2,0,4
2024-04-18,26307.25,31050.0,20450.0,10600.0,3311.0050982850457,71.75791666666667,91.84,18.62,73.22,18.26826732679343,29.08294288181072,73.22,0.2545819078284291,2453.8915625,7985.575,0.0,7985.575,3056.4451849158045,7564.300729166666,14192.43,3213.92,10978.51,4138.368119631168,,3,0,4
2024-04-19,25474.25,30208.0,19378.0,10830.0,3486.666041787845,48.83208333333334,84.51,15.63,68.88000000000001,23.926134879115416,7.780391714952185,68.88000000000001,0.4899675222904767,2161.5915625000002,6492.4425,0.0,6492.4425,2531.4473141762,11926.5771875,13798.03,7386.4025,6411.6275000000005,2067.7560795043855,,4,0,4
2024-04-20,23591.416666666668,29300.0,20526.0,8774.0,2732.681191202811,67.38875,90.45,46.09,44.36,13.148770917102283,7.9044896826333355,44.36,0.19511818986258508,2447.4431250000002,7166.79,0.0,7166.79,2846.691252277375,6133.73,7092.52,5251.43,1841.0900000000001,497.6511229101122,,5,1,4
2024-04-21,23722.3125,30066.0,20283.0,9783.0,3071.520933308122,72.08083333333333,95.53,61.05,34.480000000000004,11.701231416678617,7.951019701001565,34.480000000000004,0.16233485207596032,2380.4873958333333,6960.755,0.0,6960.755,2773.5392010549094,4381.438125,5983.9775,2476.35,3507.6275,1308.9455141382866,,6,1,4
2024-04-22,28914.416666666668,33762.0,21344.5,12417.5,4538.156177651186,85.87875000000001,100.68,72.86,27.820000000000007,8.559221476431645,11.02790464922423,27.820000000000007,0.09966634908439682,1178.319375,3464.9675,0.0,3464.9675,1361.7948957807826,2740.680729166667,3350.635,1959.68,1390.9550000000002,422.8224276536082,,0,0,4
2024-04-23,27970.208333333332,32441.5,21718.0,10723.5,3842.6178828814845,77.20791666666666,90.34,60.47,29.870000000000005,7.973693693840289,11.519616189042805,29.870000000000005,0.10327559709019851,1700.6097916666668,4900.53,0.0,4900.53,1953.4806101825516,5248.581770833333,8297.1775,2446.08,5851.0975,2221.552868288731,,1,0,4
2024-04-24,27331.4375,32736.0,21537.0,11199.0,3572.5797837335012,71.97541666666667,88.0,57.29,30.71,9.395925101579556,6.914317788197973,30.71,0.13054353189914916,2175.984375,6212.1075,0.0,6212.1075,2477.2092236004,6650.387604166666,8001.4825,3398.865,4602.6175,1244.1054397143719,,2,0,4
2024-04-25,28314.6875,33100.0,21509.5,11590.5,3955.4843346941575,77.54958333333333,96.01,66.85,29.16000000000001,8.640312232264213,8.773205148144532,29.16000000000001,0.11141661709677195,1977.8222916666666,5485.41,0.0,5485.41,2247.5078135500294,3412.70375,5655.075,1817.77,3837.305,1276.6339481497728,,3,0,4
2024-04-26,27796.083333333332,31625.0,22082.5,9542.5,3425.4769920681724,79.67,96.35,70.79,25.559999999999988,8.236998714707127,9.437357882878223,25.559999999999988,0.1033889634078967,2214.5221875,6288.23,0.0,6288.23,2512.218618944924,1234.2615625,1862.91,791.7425,1071.1675,308.9408466119896,,4,0,4
2024-04-27,25335.979166666668,29777.5,21057.5,8720.0,2845.455849012165,74.50916666666667,89.79,63.09,26.700000000000003,6.711049886546082,10.354285747135508,26.700000000000003,0.09007012407707436,1428.6356250000001,4174.592500000001,0.0,4174.592500000001,1635.5459164897609,3223.3067708333333,5591.415,1379.7125,4211.702499999999,1230.3639606668708,,5,1,4
2024-04-28,24360.583333333332,29514.0,19291.0,10223.0,3443.2467131380854,64.93666666666667,83.12,52.03,31.090000000000003,8.964430031915105,12.336753837136218,31.090000000000003,0.13804881728733287,1491.4120833333334,4241.0025000000005,0.0,4241.0025000000005,1671.7125160521357,7314.826458333333,9446.905,5562.8675,3884.0375000000004,1289.3142547736197,,6,1,4
2024-04-29,24917.604166666668,29810.0,19243.0,10567.0,3486.663694269696,62.942499999999995,79.56,47.79,31.770000000000003,10.969902401373137,10.756872886007077,31.770000000000003,0.17428450413271063,2242.206875,6287.155,0.0,6287.155,2527.8372249491704,9604.378125000001,11096.08,8156.57,2939.51,970.3557256923015,,0,0,4
2024-04-30,24445.916666666668,30068.0,19049.5,11018.5,3396.6202052688463,64.09708333333333,85.17,39.53,45.64,13.925294307768542,7.494883651690696,45.64,0.21725316634691197,2457.5613541666667,7232.3775,0.0,7232.3775,2831.0145675039457,7668.942291666666,9006.1675,5083.424999999999,3922.7425000000003,978.0582669595353,,1,0,4
2024-05-01,26405.333333333332,31073.5,20821.0,10252.5,3560.420507244304,75.69,92.77,59.07,33.699999999999996,9.04105370927045,12.93349380116454,33.699999999999996,0.11944845698600151,1854.3315624999998,5823.38,0.0,5823.38,2184.5284558737567,3609.406354166667,6565.975,1707.25,4858.725,1453.7747234753226,,2,0,5
2024-05-02,25042.916666666668,29500.0,18786.5,10713.5,3584.860647545291,63.19208333333333,80.56,46.23,34.330000000000005,10.320196315611131,8.292991877827573,34.330000000000005,0.1633147029062628,1900.3869791666666,5704.0125,0.0,5704.0125,2213.879695433127,7587.969791666666,9030.0925,5394.9,3635.192500000001,1013.7212139206088,,3,0,5
2024-05-03,26228.541666666668,30474.0,19116.0,11358.0,3928.321560259177,70.62375,83.99,56.29,27.699999999999996,8.598232787335863,8.543273878989746,27.699999999999996,0.12174704383915977,1290.9558333333332,3662.145,0.0,3662.145,1442.8191594168181,5006.636458333333,5647.555,4630.032499999999,1017.522500000001,267.0447546678398,,4,0,5
2024-05-04,22438.708333333332,27633.0,19233.5,8399.5,2624.1231037064194,67.48083333333334,82.74,53.47,29.269999999999996,8.648917457601602,4.869496893930614,29.269999999999996,0.12816850400881635,2483.8945833333332,7197.295,0.0,7197.295,2816.964907457414,3050.9950000000003,5325.965,1180.975,4144.99,1241.7542879787397,,5,1,5
2024-05-05,22033.208333333332,26966.0,18271.5,8694.5,2774.6995877997724,73.15666666666667,90.48,65.74,24.74000000000001,7.532898666439137,7.573228537168954,24.74000000000001,0.10296940811645067,2365.6625,7025.8175,0.0,7025.8175,2693.7929660217105,896.3527083333333,1464.13,559.59,904.5400000000001,319.07538183629345,,6,1,5
2024-05-06,22767.104166666668,28147.0,18735.5,9411.5,2868.185204813719,75.47041666666667,89.82,65.61,24.209999999999994,7.1043963603481135,7.873048662246069,24.209999999999994,0.0941348501059216,2112.670104166667,5863.77,0.0,5863.77,2369.348654244646,1281.665,2426.065,664.3425,1761.7225,603.7283936533555,,0,0,5
2024-05-07,25118.645833333332,30440.0,19178.0,11262.0,3512.451604120152,76.93124999999999,91.63,67.37,24.25999999999999,7.713410294387634,7.567654225464473,24.25999999999999,0.10026368081095315,2726.3180208333333,8004.7325,0.0,8004.7325,3090.516253547063,1466.1133333333335,1755.695,1154.24,601.4549999999999,207.10277278032055,,1,0,5
2024-05-08,24667.1875,29275.0,19864.0,9411.0,3080.734140387645,74.95375,89.64,62.36,27.28,8.760310105936542,9.245346062183089,27.28,0.11687620840767196,2960.1919791666664,8771.282500000001,0.0,8771.282500000001,3405.071369972357,2247.6558333333332,4986.875,1035.6375,3951.2375,1214.1133178865077,,2,0,5
2024-05-09,23857.9375,29013.0,19321.5,9691.5,3159.6411956192655,73.99083333333333,92.41,59.99,32.419999999999995,10.210552476925914,7.620806419020885,32.419999999999995,0.1379975331663956,3205.3136458333333,9583.5525,0.0,9583.5525,3690.0766906649214,1895.5123958333334,4928.3925,624.345,4304.0475,1386.4461303395144,,3,0,5
2024-05-10,23311.833333333332,27387.0,19462.5,7924.5,2627.2585383886812,74.12,87.95,60.31,27.64,8.38026252572078,7.415773086886515,27.64,0.11306344476147842,3049.3014583333334,8980.21,0.0,8980.21,3458.367363998126,1255.1589583333332,1920.375,672.395,1247.98,502.78199626143015,,4,0,5
2024-05-11,19730.083333333332,24304.5,16465.5,7839.0,2430.4783420171625,57.55125,77.3,22.32,54.98,18.08001714901553,7.856825967635652,54.98,0.31415507306992513,3293.605104166667,10028.615,0.0,10028.615,3799.8254839869664,3493.980729166667,7341.67,1323.61,6018.06,2027.705344858481,,5,1,5
2024-05-12,19781.270833333332,25604.5,16428.0,9176.5,3038.2095520480116,55.77458333333333,87.36,33.65,53.71,16.702853434737396,9.45156021385838,53.71,0.2994706985960581,2940.768125,8745.38,0.0,8745.38,3362.7535677523433,6403.2108333333335,7347.2075,5081.59,2265.6175000000003,614.2009566624241,,6,1,5
2024-05-13,23151.041666666668,28697.0,17546.0,11151.0,3364.2000693900577,69.60583333333334,85.66,51.85,33.809999999999995,10.26298749482043,13.685246835639498,33.809999999999995,0.1474443592345531,2245.3264583333334,6884.8025,0.0,6884.8025,2631.857008367971,5424.490520833333,7866.9675,3456.1075,4410.86,1769.9624135395995,,0,0,5
2024-05-14,25044.895833333332,29392.0,18311.5,11080.5,3838.581573908141,67.21458333333334,84.83,43.32,41.51,12.6639574071514,8.919697304281097,41.51,0.1884108593569313,1611.3709375,4639.639999999999,0.0,4639.639999999999,1811.2497505631618,6161.727083333334,7685.175,3137.455,4547.72,1556.8516444778568,,1,0,5
2024-05-15,24495.708333333332,28666.5,19041.0,9625.5,3178.1251580023622,73.57166666666667,89.32,59.19,30.129999999999995,9.539103807448335,8.664628698114562,30.129999999999995,0.1296573020517183,2280.6675,6399.37,0.0,6399.37,2506.4210847302643,2071.4105208333335,2886.3925,1492.295,1394.0974999999999,400.46367568405003,,2,0,5
2024-05-16,25259.4375,29746.5,19118.0,10628.5,3609.1416067021078,74.4075,89.47,62.77,26.699999999999996,8.186416240917952,9.441092299597724,26.699999999999996,0.11002138549095121,1999.69625,5633.8525,0.0,5633.8525,2193.099352854857,2460.2144791666665,4022.2325,1083.7225,2938.51,1087.3992413042777,,3,0,5
2024-05-17,23585.916666666668,27691.0,19029.0,8662.0,2740.6166898309048,72.60000000000001,90.27,58.39,31.879999999999995,10.080905325114056,7.612340232118089,31.879999999999995,0.13885544524950497,2827.99875,8107.66,0.0,8107.66,3143.05160392082,1303.7547916666665,2817.165,905.35,1911.815,576.9381005575507,,4,0,5
2024-05-18,21256.083333333332,25375.5,17909.5,7466.0,2254.3540608972803,70.87833333333333,87.32,54.44,32.879999999999995,8.557190552098714,6.8691504985280725,32.879999999999995,0.12073069652830506,2374.0386458333332,6738.955,0.0,6738.955,2631.707317820421,1940.3379166666666,2654.945,1291.82,1363.1250000000002,394.20257866953403,,5,1,5
2024-05-19,19542.166666666668,25572.5,16723.0,8849.5,2974.4592627563607,59.154583333333335,83.54,30.65,52.89000000000001,14.901308369508646,5.419237338715918,52.89000000000001,0.25190454449726174,3580.176145833333,10374.5175,0.0,10374.5175,4032.7567866716417,2231.641666666667,3301.35,1535.3,1766.05,623.9227990011311,,6,1,5
2024-05-20,22809.041666666668,28084.0,17827.5,10256.5,3233.6027925407802,75.34458333333333,93.33,59.69,33.64,10.655361573105967,8.729915998068577,33.64,0.1414217333443253,3137.004270833333,9080.46,0.0,9080.46,3507.005431121546,2830.980208333333,3122.3725,2482.815,639.5574999999999,196.28823596906165,,0,0,5
2024-05-21,25007.916666666668,29506.0,18881.5,10624.5,3525.4626821437787,79.40666666666667,95.74,66.36,29.379999999999995,9.047737005878103,8.221706751323623,29.379999999999995,0.113941780780935,2182.6761458333335,5920.1375,0.0,5920.1375,2367.2879439355715,1538.1460416666666,2476.31,955.4125,1520.8975,419.5536938365711,,1,0,5
2024-05-22,25227.291666666668,29297.0,18500.0,10797.0,4111.024065577045,76.75708333333334,93.76,35.43,58.330000000000005,13.896885318587435,22.118638768070266,58.330000000000005,0.18105020038655414,1486.015,4243.907499999999,0.0,4243.907499999999,1654.739718104909,5763.500416666667,11696.735,1646.215,10050.52,3280.3332923283,,2,0,5
2024-05-23,23709.604166666668,28887.0,17320.5,11566.5,3540.1064095379184,61.17083333333333,84.78,30.27,54.510000000000005,16.627960453422414,5.957856757497449,54.510000000000005,0.2718282479954621,2112.7615625000003,5847.47,0.0,5847.47,2311.8956808770695,8973.391666666666,11365.6925,4684.485000000001,6681.207499999999,1867.839723507868,,3,0,5
2024-05-24,24773.520833333332,28485.0,19301.0,9184.0,3188.6294946097028,83.33999999999999,99.4,68.8,30.60000000000001,9.152164866255989,6.648082072153999,30.60000000000001,0.10981719301963025,2457.450208333333,6537.81,0.0,6537.81,2613.2574797943353,1594.3897916666667,3909.59,1038.745,2870.8450000000003,785.0759451766838,,4,0,5
2024-05-25,20755.125,24611.5,18317.0,6294.5,2053.268366214132,75.95541666666666,95.03,49.75,45.28,12.16075762055132,7.654505986983239,45.28,0.16010388928441124,2633.06125,7242.94,0.0,7242.94,2880.3858744137533,2643.6063541666667,3766.925,1123.4425,2643.4825,966.7561029228498,,5,1,5
2024-05-26,19700.166666666668,23897.0,16321.0,7576.0,2344.2051525200272,73.74125,95.05,57.59,37.459999999999994,9.747300323010286,9.42978210120412,37.459999999999994,0.13218246670635894,2357.2053124999998,6753.2,0.0,6753.2,2609.377270905996,4400.8393750000005,5622.922500000001,3005.26,2617.6625000000004,894.5236935339472,,6,1,5
2024-05-27,20178.020833333332,25443.0,16901.0,8542.0,2647.956162118932,74.605,98.15,58.23,39.92000000000001,11.631665550481614,7.685711541865418,39.92000000000001,0.1559100000064556,2553.53125,6788.7,0.0,6788.7,2718.7792249466725,3880.855,5276.865,2658.26,2618.6049999999996,878.9192839365534,,0,0,5
2024-05-28,24118.979166666668,28236.5,17254.5,10982.0,3966.909394081424,84.22416666666668,99.06,64.9,34.16,9.983942288654731,13.690498443046094,34.16,0.11854011364894955,1301.8438541666667,3272.9700000000003,0.0,3272.9700000000003,1332.2786490861656,5062.979479166667,7386.514999999999,2558.865,4827.65,1672.0378058424078,,1,0,5
2024-05-29,23078.479166666668,27897.0,17569.0,10328.0,3295.5728257083165,77.61625,97.75,57.52,40.23,11.402716996019167,10.923615091473453,40.23,0.14691146500918514,2617.8727083333333,7055.7775,0.0,7055.7775,2800.5979385470487,5407.790104166666,7379.6175,3799.1325,3580.485,1271.8360488720964,,2,0,5
2024-05-30,22770.270833333332,26798.5,17530.5,9268.0,3015.5906155207244,70.05666666666666,84.67,47.63,37.04,10.350948566768365,13.51323108237679,37.04,0.14775108578914734,2265.5327083333336,6133.1925,0.0,6133.1925,2416.94073166795,8645.193958333333,10674.795,6231.7025,4443.0925,1549.7094926655002,,3,0,5
2024-05-31,22498.9375,26033.5,17208.0,8825.5,2801.8875676186735,66.45333333333333,84.47,44.09,40.379999999999995,13.461676898794453,6.979440556104076,40.379999999999995,0.20257338832455538,2226.8101041666664,5741.0075,0.0,5741.0075,2328.690327440381,8205.070729166668,9576.5375,7272.4925,2304.045,644.4597593972226,,4,0,5
2024-06-01,20013.333333333332,24200.0,17441.0,6759.0,2029.5134492236593,64.6575,83.92,45.97,37.95,10.15969755198579,5.655435228083475,37.95,0.15713099875475842,2651.8669791666666,7147.370000000001,0.0,7147.370000000001,2813.981006833285,6865.345312500001,7609.63,5774.165,1835.4650000000001,438.5236630001162,,5,1,6
2024-06-02,18956.5,24718.5,16060.0,8658.5,2987.569795437206,59.624583333333334,91.6,32.43,59.169999999999995,19.00248541619632,5.421978201638865,59.169999999999995,0.3187021921807362,3461.7261458333337,10050.7,0.0,10050.7,3859.8003029449046,4634.050104166667,5685.4875,3983.46,1702.0275000000001,561.9024624470554,,6,1,6
2024-06-03,23517.583333333332,27674.5,16896.0,10778.5,3549.271657270185,84.42541666666666,104.37,67.21,37.16000000000001,10.528248947749908,11.649649289632213,37.16000000000001,0.12470473186194812,2005.1217708333334,5263.32,0.0,5263.32,2101.019450760811,4504.54125,4835.475,4015.99,819.4850000000006,196.99283021327156,,0,0,6
2024-06-04,23226.458333333332,26778.0,18132.0,8646.0,2906.5838715812474,69.42375,84.59,43.89,40.7,11.40662157524609,15.751427448541486,40.7,0.16430431336892762,1813.6847916666666,4733.835,0.0,4733.835,1867.413373868139,9189.498854166666,12114.31,4901.717500000001,7212.592499999999,2793.762696553192,,1,0,6
2024-06-05,22150.770833333332,26774.5,17547.0,9227.5,2864.4426538051703,63.80291666666667,94.26,39.15,55.11000000000001,19.01633176329977,7.494121823453419,55.11000000000001,0.29804800088762573,2869.4966666666664,7715.799999999999,0.0,7715.799999999999,3040.1844034405526,8043.118229166666,10500.545,6777.7775,3722.7675,1062.899861783605,,2,0,6
2024-06-06,23109.395833333332,27128.0,18540.5,8587.5,2743.842160893175,82.06833333333334,106.66,58.26,48.4,14.699285598336042,11.266227872548626,48.4,0.17911032186595768,2738.5627083333334,7557.1725,0.0,7557.1725,2939.8426345613702,4927.443333333334,6561.8525,4199.845,2362.0074999999997,592.9420459274437,,3,0,6
2024-06-07,22163.5625,25195.5,18190.0,7005.5,2335.213207436267,69.85666666666667,91.08,44.52,46.559999999999995,13.877758140798276,11.617975194458236,46.559999999999995,0.1986604686853787,2515.554166666667,6438.56,0.0,6438.56,2596.506144981872,6974.882395833333,8756.2675,4527.7925000000005,4228.474999999999,1314.6032234582767,,4,0,6
2024-06-08,19069.416666666668,23355.0,15494.0,7861.0,2413.7821245770183,45.24791666666667,84.43,22.45,61.980000000000004,19.356263333960484,14.523548038239406,61.980000000000004,0.427782420935634,2736.634375,7584.735000000001,0.0,7584.735000000001,2946.7564604495606,7742.498854166667,9110.645,6594.8525,2515.7925000000005,703.9021571718501,,5,1,6
