dtcet,demand_National Demand Outturn (INDO) - GB (MW),demand_National Demand Forecast (NDF) - GB (MW),price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh),wind_wind_fc_p10_meteo_mw,wind_wind_fc_meteo_mw,wind_wind_fc_p90_meteo_mw,wind_wind_installed_capacity_mw,solar_solar_fc_p10_meteo_mw,solar_solar_fc_meteo_mw,solar_solar_fc_p90_meteo_mw,solar_solar_installed_capacity_mw
2024-03-31 18:00:00+02:00,27518.5,29734.0,69.87,5070.505,7605.59,10140.6725,25583.0,1464.815,1780.01,2095.2025,15905.0
2024-03-31 19:00:00+02:00,27915.0,29798.0,74.35,5589.755,7981.219999999999,10372.682499999999,25583.0,545.0725,642.5,739.9275,15905.0
2024-03-31 20:00:00+02:00,27815.5,29537.5,71.32,5999.8,8318.85,10637.8925,25583.0,43.4375,44.8225,46.2075,15905.0
2024-03-31 21:00:00+02:00,26365.0,27738.5,65.61,6350.2,8698.4525,11046.71,25583.0,0.0,0.0,0.0,15905.0
2024-03-31 22:00:00+02:00,24057.0,24469.0,61.41,6463.2625,8843.7525,11224.2425,25583.0,0.0,0.0,0.0,15905.0
2024-03-31 23:00:00+02:00,21707.0,21618.0,55.85,6038.4025,8338.8025,10639.2025,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 00:00:00+02:00,20363.5,20372.0,51.33,5479.785,7708.615,9937.45,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 01:00:00+02:00,20309.0,20235.0,48.78,5205.65,7541.015,9876.39,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 02:00:00+02:00,20201.5,19939.0,49.96,5087.365,7496.47,9905.575,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 03:00:00+02:00,19696.0,19388.5,48.25,4912.21,7393.6625,9875.119999999999,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 04:00:00+02:00,19323.5,19014.0,49.6,4391.14,7200.235,10009.325,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 05:00:00+02:00,19509.0,19075.0,51.29,3947.64,6977.785,10007.9275,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 06:00:00+02:00,21076.5,20492.5,57.97,3816.395,6740.93,9665.465,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 07:00:00+02:00,22339.0,22082.0,63.43,3557.175,6549.52,9541.8675,25583.0,7.75,9.045,9.045,15905.0
2024-04-01 08:00:00+02:00,23059.0,23418.5,69.42,3710.65,6474.465,9238.285,25583.0,314.56,432.405,531.6575,15905.0
2024-04-01 09:00:00+02:00,23241.0,23629.0,71.51,3819.435,6341.71,8863.99,25583.0,1203.8075,1674.725,2120.4825,15905.0
2024-04-01 10:00:00+02:00,23097.5,22802.5,70.32,3542.555,6293.8175,9045.085,25583.0,2248.7075,3016.295,3771.795,15905.0
2024-04-01 11:00:00+02:00,22963.5,22638.0,67.41,3337.4975,6421.945,9506.395,25583.0,3014.8125,4006.4525,4885.41,15905.0
2024-04-01 12:00:00+02:00,24075.0,22892.0,64.08,3453.645,6665.905,9878.1625,25583.0,3599.66,4767.64,5744.327499999999,15905.0
2024-04-01 13:00:00+02:00,24134.5,22320.5,62.06,3677.31,6911.905,10146.505,25583.0,3988.8275,5124.8325,6186.155000000001,15905.0
2024-04-01 14:00:00+02:00,23801.5,22010.5,57.64,3708.605,6917.6075,10126.61,25583.0,4058.2675,5165.495,6271.0975,15905.0
2024-04-01 15:00:00+02:00,23973.0,22047.5,55.19,3759.6375,6818.3,9876.9625,25583.0,3798.5924999999997,4930.7225,6062.8525,15905.0
2024-04-01 16:00:00+02:00,25651.0,23845.0,53.93,3465.04,6545.7075,9626.3775,25583.0,3292.2575,4345.7675,5399.2825,15905.0
2024-04-01 17:00:00+02:00,28253.5,27687.5,62.71,3082.76,6148.965,9215.1675,25583.0,2611.815,3473.635,4335.46,15905.0
2024-04-01 18:00:00+02:00,29582.5,29976.0,76.18,2820.21,5796.495,8772.785,25583.0,1694.3725,2208.9525000000003,2723.6525,15905.0
2024-04-01 19:00:00+02:00,30207.5,30363.5,81.7,2587.6075,5555.049999999999,8522.4925,25583.0,632.6,776.5024999999999,918.735,15905.0
2024-04-01 20:00:00+02:00,30381.0,30740.0,78.47,2639.585,5426.6849999999995,8213.785,25583.0,46.697500000000005,54.38,61.24250000000001,15905.0
2024-04-01 21:00:00+02:00,28705.5,28750.5,72.28,2823.315,5391.395,7959.475,25583.0,0.325,0.81,1.7625,15905.0
2024-04-01 22:00:00+02:00,26140.0,25635.0,68.44,2841.12,5402.895,7964.674999999999,25583.0,0.0,0.0,0.0,15905.0
2024-04-01 23:00:00+02:00,23077.5,23044.0,62.62,3366.52,5416.82,7467.1175,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 00:00:00+02:00,21622.5,21775.5,62.04,3889.3575,5415.3325,6941.3075,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 01:00:00+02:00,21946.5,21750.0,60.15,3780.3199999999997,5320.9349999999995,6861.549999999999,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 02:00:00+02:00,21641.0,21597.0,59.47,3660.09,5225.0675,6790.045,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 03:00:00+02:00,20975.5,21114.5,56.02,3572.495,5096.355,6620.215,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 04:00:00+02:00,20797.0,21072.5,56.74,3539.295,4983.6925,6428.092500000001,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 05:00:00+02:00,21424.5,22401.0,57.31,3496.935,4913.735,6330.54,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 06:00:00+02:00,24902.5,25737.0,64.84,3378.52,4794.262500000001,6210.005,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 07:00:00+02:00,28549.0,29799.5,75.38,3242.0550000000003,4572.17,5902.2825,25583.0,6.4525,6.5425,6.8,15905.0
2024-04-02 08:00:00+02:00,30473.5,31027.0,82.06,2960.17,4312.29,5664.4025,25583.0,342.3425,443.34749999999997,544.3525,15905.0
2024-04-02 09:00:00+02:00,30300.0,30777.5,81.98,2577.6775,4061.6850000000004,5545.695,25583.0,1471.4325,1852.9375,2234.4475,15905.0
2024-04-02 10:00:00+02:00,28708.0,29769.5,80.04,2421.3675,3902.3975,5383.4275,25583.0,2899.9525,3505.3625,4110.78,15905.0
2024-04-02 11:00:00+02:00,28068.0,29401.5,75.78,2409.9375,3868.55,5327.1675,25583.0,4028.4875,4729.4325,5430.3724999999995,15905.0
2024-04-02 12:00:00+02:00,28337.0,29520.5,72.69,2397.46,3812.08,5226.7,25583.0,4853.04,5563.3625,6273.6875,15905.0
2024-04-02 13:00:00+02:00,28619.5,29329.0,71.52,2319.4575,3751.855,5184.255,25583.0,5111.29,5847.14,6607.9974999999995,15905.0
2024-04-02 14:00:00+02:00,28823.0,29240.5,69.15,2048.51,3688.9049999999997,5329.3,25583.0,4892.775,5723.110000000001,6553.4425,15905.0
2024-04-02 15:00:00+02:00,29460.0,29487.5,67.29,1835.905,3634.8575,5433.8125,25583.0,4331.285,5085.53,5839.78,15905.0
2024-04-02 16:00:00+02:00,31302.5,31181.5,67.95,1882.165,3626.55,5370.935,25583.0,3303.3225,3990.5325000000003,4677.7425,15905.0
2024-04-02 17:00:00+02:00,33178.5,32563.5,76.29,2089.9925000000003,3666.8599999999997,5243.725,25583.0,1948.1475,2690.13,3432.1150000000002,15905.0
2024-04-02 18:00:00+02:00,33999.5,33721.5,86.35,2385.5,3828.46,5271.4175,25583.0,897.3375,1447.2024999999999,1997.07,15905.0
2024-04-02 19:00:00+02:00,33980.0,33919.0,89.87,2622.955,4017.875,5412.805,25583.0,320.315,487.7575,655.025,15905.0
2024-04-02 20:00:00+02:00,32842.5,33315.5,85.71,2754.2425000000003,4228.14,5702.035,25583.0,36.4975,40.01,45.1925,15905.0
2024-04-02 21:00:00+02:00,30248.5,30176.5,78.35,2966.125,4566.264999999999,6166.405,25583.0,0.0,0.3025,2.3275,15905.0
2024-04-02 22:00:00+02:00,26780.0,26330.0,72.76,3244.89,4999.9475,6755.005,25583.0,0.0,0.0,0.0,15905.0
2024-04-02 23:00:00+02:00,23349.0,22996.5,66.43,4361.2275,5970.59,7579.95,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 00:00:00+02:00,21727.0,21793.5,56.49,5598.9075,6994.405,8389.9,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 01:00:00+02:00,21614.0,21750.0,54.37,6027.9575,7482.467500000001,8936.9775,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 02:00:00+02:00,21384.5,21593.0,52.22,6286.48,7865.0875,9443.6975,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 03:00:00+02:00,20754.5,20854.5,48.76,6440.33,8176.25,9912.17,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 04:00:00+02:00,20702.0,20589.0,47.65,6662.76,8459.720000000001,10256.689999999999,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 05:00:00+02:00,21353.5,21579.5,47.78,6837.555,8689.75,10541.945,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 06:00:00+02:00,23970.5,24575.0,54.29,7058.325,8941.875,10825.425,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 07:00:00+02:00,27135.5,27839.0,66.23,7150.93,9129.655,11108.380000000001,25583.0,3.875,6.655,9.520000000000001,15905.0
2024-04-03 08:00:00+02:00,29486.5,29862.5,73.41,7102.635,9150.7125,11198.7925,25583.0,181.9175,265.42,348.91499999999996,15905.0
2024-04-03 09:00:00+02:00,30291.0,30144.0,74.7,7123.985000000001,9173.720000000001,11223.455,25583.0,732.5225,994.5475,1256.5725,15905.0
2024-04-03 10:00:00+02:00,30198.0,29320.0,75.06,7091.62,9183.025,11274.43,25583.0,1580.965,2045.3725,2509.78,15905.0
2024-04-03 11:00:00+02:00,29695.0,28403.5,72.05,7172.745,9283.0575,11393.365,25583.0,2470.59,3036.845,3603.1000000000004,15905.0
2024-04-03 12:00:00+02:00,29692.5,28919.5,68.53,7237.8975,9406.4575,11575.015,25583.0,3208.4674999999997,3806.205,4403.94,15905.0
2024-04-03 13:00:00+02:00,28724.0,27621.5,67.02,7389.0075,9722.1375,12055.2625,25583.0,3693.3525,4362.5575,5031.76,15905.0
2024-04-03 14:00:00+02:00,28139.0,26949.5,60.08,7709.67,10137.8225,12565.974999999999,25583.0,4013.4275,4711.6175,5409.8075,15905.0
2024-04-03 15:00:00+02:00,28274.5,27588.5,55.58,7852.1625,10307.182499999999,12762.2,25583.0,4062.2974999999997,4737.795,5413.29,15905.0
2024-04-03 16:00:00+02:00,29406.0,28851.0,52.43,7958.5325,10478.57,12998.6125,25583.0,3690.27,4226.5875,4762.9025,15905.0
2024-04-03 17:00:00+02:00,30981.0,30564.5,59.5,8174.575,10839.685,13504.795,25583.0,2804.665,3223.7225,3642.7775,15905.0
2024-04-03 18:00:00+02:00,32079.5,31786.0,70.9,8444.314999999999,11218.9175,13993.515,25583.0,1619.2575000000002,1942.435,2266.1375,15905.0
2024-04-03 19:00:00+02:00,32938.5,32419.5,76.58,8683.26,11474.48,14265.7,25583.0,563.45,687.105,803.925,15905.0
2024-04-03 20:00:00+02:00,32347.5,32672.5,72.92,8584.36,11450.555,14316.7475,25583.0,31.4875,47.2275,55.927499999999995,15905.0
2024-04-03 21:00:00+02:00,30153.0,30273.0,66.67,8312.555,11098.095000000001,13883.630000000001,25583.0,0.0275,0.1025,0.19,15905.0
2024-04-03 22:00:00+02:00,27276.0,26922.0,61.3,7944.5025,10708.380000000001,13472.255000000001,25583.0,0.0,0.0,0.0,15905.0
2024-04-03 23:00:00+02:00,24406.5,23712.5,53.97,7839.415,9867.26,11895.105,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 00:00:00+02:00,23026.5,22200.0,55.09,7727.1175,8946.94,10166.7675,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 01:00:00+02:00,23084.5,22404.0,53.63,7146.64,8468.835,9791.03,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 02:00:00+02:00,22822.0,22445.0,54.23,6522.4349999999995,8020.945,9519.46,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 03:00:00+02:00,21809.5,21930.0,54.02,5907.65,7573.6825,9239.7125,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 04:00:00+02:00,21334.0,22031.5,54.31,5260.1,7029.415,8798.725,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 05:00:00+02:00,22139.0,22914.0,55.04,4512.78,6454.925,8397.07,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 06:00:00+02:00,25346.5,25724.5,61.79,4007.7225,5983.075,7958.425,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 07:00:00+02:00,28727.5,28726.0,72.89,3596.81,5467.005,7337.1900000000005,25583.0,8.727500000000001,9.27,9.81,15905.0
2024-04-04 08:00:00+02:00,31063.5,30369.5,78.62,3030.69,4949.165,6867.64,25583.0,243.1825,348.76,454.3375,15905.0
2024-04-04 09:00:00+02:00,30946.5,30700.0,81.28,2384.6375,4567.3575,6750.08,25583.0,908.2975,1353.9575,1799.62,15905.0
2024-04-04 10:00:00+02:00,30203.0,29699.0,77.98,2074.1825,4323.6425,6573.105,25583.0,2195.1975,2874.115,3553.035,15905.0
2024-04-04 11:00:00+02:00,29562.0,29148.5,72.98,2023.875,4157.6425,6291.415,25583.0,3510.73,4221.4275,4932.1275000000005,15905.0
2024-04-04 12:00:00+02:00,29705.5,29571.0,69.36,1912.0375,4008.84,6105.64,25583.0,4418.725,5189.9275,5961.14,15905.0
2024-04-04 13:00:00+02:00,29011.0,28879.5,68.7,1936.1399999999999,3985.935,6035.73,25583.0,4886.2525,5628.46,6377.34,15905.0
2024-04-04 14:00:00+02:00,28934.5,28641.0,66.95,1946.03,3985.32,6024.605,25583.0,4795.2975,5485.3150000000005,6175.3375,15905.0
2024-04-04 15:00:00+02:00,29695.5,29391.5,67.0,1874.335,3852.16,5829.985,25583.0,4287.72,4957.1325,5626.55,15905.0
2024-04-04 16:00:00+02:00,30563.0,30662.5,68.58,1752.025,3622.1225,5492.225,25583.0,3270.5125,3979.63,4688.75,15905.0
2024-04-04 17:00:00+02:00,32254.5,32428.5,76.66,1704.3775,3479.425,5254.48,25583.0,1998.1575,2622.245,3246.3325,15905.0
2024-04-04 18:00:00+02:00,33215.5,33527.5,85.84,1811.685,3622.4,5433.12,25583.0,925.135,1316.75,1708.4650000000001,15905.0
2024-04-04 19:00:00+02:00,33270.0,34065.5,86.84,2137.4325,4082.39,6027.3475,25583.0,273.995,413.09999999999997,550.915,15905.0
2024-04-04 20:00:00+02:00,32109.5,33951.0,81.49,2669.0,4862.275,7055.547500000001,25583.0,33.487500000000004,38.8775,42.9875,15905.0
2024-04-04 21:00:00+02:00,29457.5,30743.5,73.0,3430.5375,5873.51,8316.48,25583.0,0.03,0.1975,0.46,15905.0
2024-04-04 22:00:00+02:00,26120.5,26695.0,67.26,4414.975,6967.725,9520.48,25583.0,0.0,0.0,0.0,15905.0
2024-04-04 23:00:00+02:00,23041.5,23127.0,58.53,5818.2474999999995,8001.085,10183.925,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 00:00:00+02:00,21311.5,20731.0,46.47,7353.4400000000005,9242.115,11130.785,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 01:00:00+02:00,20872.0,20400.0,35.85,8783.1675,10585.185000000001,12387.2025,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 02:00:00+02:00,20340.5,19945.0,28.18,10098.68,11708.6675,13318.65,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 03:00:00+02:00,19446.0,19567.5,20.38,10848.51,12410.805,13973.0975,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 04:00:00+02:00,19057.5,19356.0,14.49,11140.1625,12580.83,14021.5,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 05:00:00+02:00,19600.0,20425.5,14.43,11169.11,12568.17,13967.23,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 06:00:00+02:00,22550.5,23083.5,30.43,10936.635,12418.0325,13899.4275,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 07:00:00+02:00,25900.0,26389.5,50.73,10569.215,12121.1325,13673.0475,25583.0,6.815,7.7975,8.7775,15905.0
2024-04-05 08:00:00+02:00,28103.5,28630.0,62.54,10182.775,11899.3525,13615.932499999999,25583.0,192.2,273.6025,355.005,15905.0
2024-04-05 09:00:00+02:00,28423.0,28361.5,67.89,10039.215,11918.735,13798.2575,25583.0,848.9849999999999,1191.8725,1534.7625,15905.0
2024-04-05 10:00:00+02:00,27137.5,26974.5,63.32,10104.965,12025.525,13946.0875,25583.0,2291.1475,2906.9625,3522.7775,15905.0
2024-04-05 11:00:00+02:00,25611.0,26236.5,53.0,10184.27,12141.455,14098.645,25583.0,4030.875,4791.6175,5552.3625,15905.0
2024-04-05 12:00:00+02:00,24749.5,25400.0,42.65,10438.605,12471.6525,14504.7,25583.0,5309.3525,6108.952499999999,6908.5525,15905.0
2024-04-05 13:00:00+02:00,23991.0,23879.0,36.3,10967.7775,12958.0525,14948.325,25583.0,6069.0175,6779.9400000000005,7490.8625,15905.0
2024-04-05 14:00:00+02:00,23505.5,23296.5,28.85,11397.895,13204.1,15010.3,25583.0,6272.3949999999995,6931.39,7601.0925,15905.0
2024-04-05 15:00:00+02:00,23680.5,23297.5,26.38,11314.11,13164.112500000001,15014.115,25583.0,5866.1224999999995,6596.9375,7327.75,15905.0
2024-04-05 16:00:00+02:00,25212.5,24965.0,29.7,11132.545,13105.515,15078.485,25583.0,4708.405,5449.1475,6189.885,15905.0
2024-04-05 17:00:00+02:00,27605.5,26992.5,42.82,11127.0425,13153.49,15179.935,25583.0,3163.995,3936.505,4709.015,15905.0
2024-04-05 18:00:00+02:00,28921.5,28989.5,57.56,11247.0825,13203.2725,15159.4575,25583.0,1658.1075,2247.6575,2837.2025,15905.0
2024-04-05 19:00:00+02:00,29638.0,29963.0,65.2,11332.59,13154.369999999999,14976.154999999999,25583.0,497.3375,686.27,875.4475,15905.0
2024-04-05 20:00:00+02:00,28829.5,29805.0,62.89,11293.96,12996.765,14699.57,25583.0,26.9575,40.14,50.04,15905.0
2024-04-05 21:00:00+02:00,26655.0,27457.0,55.29,11186.245,12864.5675,14542.895,25583.0,0.0,0.2525,0.2525,15905.0
2024-04-05 22:00:00+02:00,24144.5,24582.5,49.63,10985.77,12646.4075,14307.0475,25583.0,0.0,0.0,0.0,15905.0
2024-04-05 23:00:00+02:00,21486.0,21901.0,42.38,10736.68,12280.055,13823.43,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 00:00:00+02:00,20128.5,20685.5,32.4,10679.9,12199.085,13718.2675,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 01:00:00+02:00,19944.5,20335.0,23.68,10688.154999999999,12176.84,13665.525,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 02:00:00+02:00,19330.5,19628.5,22.33,10462.125,12025.355,13588.5825,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 03:00:00+02:00,18163.5,18359.0,20.1,10432.925,11987.1275,13541.325,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 04:00:00+02:00,17411.5,17659.0,16.27,10791.2975,12333.195,13875.095,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 05:00:00+02:00,17114.5,17525.5,10.4,11398.455,12991.14,14583.83,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 06:00:00+02:00,18671.5,18560.0,7.73,12291.0025,13711.0275,15131.055,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 07:00:00+02:00,20171.0,20056.0,6.88,13100.0,14291.33,15482.657500000001,25583.0,9.5,10.8475,12.195,15905.0
2024-04-06 08:00:00+02:00,21118.0,21218.5,13.18,13548.85,14620.1475,15691.445,25583.0,554.06,614.665,675.27,15905.0
2024-04-06 09:00:00+02:00,21836.5,21707.0,12.71,13831.0975,14836.455,15841.810000000001,25583.0,2057.53,2395.2575,2732.9875,15905.0
2024-04-06 10:00:00+02:00,22093.5,20588.0,5.44,14027.435,14996.535,15965.630000000001,25583.0,3587.6575,4253.83,4919.9974999999995,15905.0
2024-04-06 11:00:00+02:00,22253.5,20887.5,4.94,14226.9275,15158.305,16089.685,25583.0,4377.245,5174.5675,5971.89,15905.0
2024-04-06 12:00:00+02:00,21692.5,20223.5,5.43,14359.505000000001,15246.68,16133.855,25583.0,4703.285,5517.4775,6331.4225,15905.0
2024-04-06 13:00:00+02:00,19867.5,19100.0,5.27,14476.21,15341.545,16206.8775,25583.0,4753.24,5507.745,6261.675,15905.0
2024-04-06 14:00:00+02:00,18538.5,18400.5,-1.03,14523.965,15400.275000000001,16276.585,25583.0,4619.945,5292.36,5964.775,15905.0
2024-04-06 15:00:00+02:00,18384.5,18789.5,-4.25,14452.8225,15357.71,16262.595,25583.0,4324.5,4942.5650000000005,5560.63,15905.0
2024-04-06 16:00:00+02:00,20380.5,20339.5,-7.47,14409.9275,15287.19,16164.4475,25583.0,3612.7125,4157.235,4701.75,15905.0
2024-04-06 17:00:00+02:00,23415.5,22929.0,-0.68,14319.83,15219.884999999998,16119.945,25583.0,2519.84,3047.805,3575.77,15905.0
2024-04-06 18:00:00+02:00,25116.0,24692.5,17.55,14131.4475,15169.54,16207.6325,25583.0,1446.275,1831.5674999999999,2216.86,15905.0
2024-04-06 19:00:00+02:00,26096.5,25388.5,37.92,13867.49,15073.224999999999,16278.9575,25583.0,539.4399999999999,662.5975000000001,786.1,15905.0
2024-04-06 20:00:00+02:00,25963.5,25469.5,39.85,13673.93,14937.3525,16200.775,25583.0,47.5075,66.7925,81.5475,15905.0
2024-04-06 21:00:00+02:00,24001.5,24002.0,35.97,13597.585,14836.915,16076.2475,25583.0,0.0,0.395,0.395,15905.0
2024-04-06 22:00:00+02:00,21618.5,21400.5,21.12,13639.34,14840.295,16041.2475,25583.0,0.0,0.0,0.0,15905.0
2024-04-06 23:00:00+02:00,19304.5,19258.5,7.34,13865.19,14968.88,16072.5725,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 00:00:00+02:00,17970.5,17690.0,-16.23,14054.2,15053.279999999999,16052.365,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 01:00:00+02:00,17811.5,17708.0,-13.95,14072.720000000001,14967.4575,15862.195,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 02:00:00+02:00,17360.5,17399.0,-12.29,14037.744999999999,14875.355,15712.965,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 03:00:00+02:00,16486.5,16399.0,-12.46,13999.805,14842.445,15685.085,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 04:00:00+02:00,16094.5,15731.0,-13.06,13928.87,14794.8325,15660.79,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 05:00:00+02:00,15896.0,15610.0,-12.7,13836.23,14740.845000000001,15645.4575,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 06:00:00+02:00,16680.0,16313.0,-13.68,13789.74,14730.5075,15671.275,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 07:00:00+02:00,17966.0,17608.5,-16.62,13829.6625,14776.035,15722.4025,25583.0,20.5425,27.107499999999998,27.88,15905.0
2024-04-07 08:00:00+02:00,18798.0,18433.0,-16.79,13965.2025,14886.555,15807.91,25583.0,674.225,739.195,796.8025,15905.0
2024-04-07 09:00:00+02:00,19256.5,18952.0,-13.37,14100.775,15008.5725,15916.37,25583.0,2158.425,2356.55,2555.2425000000003,15905.0
2024-04-07 10:00:00+02:00,19217.5,18461.5,-9.62,14221.13,15108.8925,15996.657500000001,25583.0,3739.68,4046.7174999999997,4353.75,15905.0
2024-04-07 11:00:00+02:00,19422.0,17945.5,-7.72,14362.75,15214.9275,16067.105,25583.0,4856.4375,5239.5525,5622.67,15905.0
2024-04-07 12:00:00+02:00,19486.0,18912.5,-5.21,14446.015,15282.6225,16119.23,25583.0,5572.015,6087.255,6602.495,15905.0
2024-04-07 13:00:00+02:00,19697.0,18221.5,-5.41,14545.0,15377.7975,16210.595,25583.0,5912.4475,6471.5725,7023.03,15905.0
2024-04-07 14:00:00+02:00,19540.0,18635.5,-8.7,14631.4725,15447.61,16263.75,25583.0,5760.1175,6277.5725,6795.02,15905.0
2024-04-07 15:00:00+02:00,20562.5,19068.0,-10.59,14614.1275,15425.8575,16237.59,25583.0,5153.705,5620.54,6087.375,15905.0
2024-04-07 16:00:00+02:00,22724.5,20985.5,-14.32,14593.89,15400.3325,16206.775,25583.0,4153.37,4630.9225,5108.475,15905.0
2024-04-07 17:00:00+02:00,25282.0,23793.0,-4.12,14570.515,15360.2,16149.884999999998,25583.0,2953.6475,3416.3075,3878.9625,15905.0
2024-04-07 18:00:00+02:00,26438.5,25674.0,18.36,14472.83,15295.105,16117.3775,25583.0,1765.7425,2112.35,2458.96,15905.0
2024-04-07 19:00:00+02:00,26557.5,26468.0,39.17,14327.345,15175.545,16023.7475,25583.0,684.6725,840.525,996.7025,15905.0
2024-04-07 20:00:00+02:00,26344.5,26759.0,40.9,14187.057499999999,15022.005000000001,15856.95,25583.0,86.9925,112.2625,133.29749999999999,15905.0
2024-04-07 21:00:00+02:00,24693.5,25311.5,38.67,13988.515,14863.925,15739.335,25583.0,0.1625,1.3525,1.795,15905.0
2024-04-07 22:00:00+02:00,22622.0,23085.0,31.01,13730.130000000001,14668.48,15606.83,25583.0,0.0,0.0,0.0,15905.0
2024-04-07 23:00:00+02:00,20556.0,20107.0,14.51,12927.97,14086.2675,15244.565,25583.0,0.0,0.0,0.0,15905.0
2024-04-08 00:00:00+02:00,19303.5,19266.0,8.31,11955.425,13350.1975,14744.975,25583.0,0.0,0.0,0.0,15905.0
2024-04-08 01:00:00+02:00,19611.5,19370.0,3.56,11111.9825,12588.435,14064.8925,25583.0,0.0,0.0,0.0,15905.0
2024-04-08 02:00:00+02:00,19358.0,19476.0,8.76,10170.425,11671.0125,13171.595000000001,25583.0,0.0,0.0,0.0,15905.0
2024-04-08 03:00:00+02:00,18827.0,18921.5,13.67,9243.045,10742.395,12241.744999999999,25583.0,0.0,0.0,0.0,15905.0
2024-04-08 04:00:00+02:00,19111.5,18962.0,21.36,8149.345,9655.515,11161.685,25583.0,0.0,0.0,0.0,15905.0
2024-04-08 05:00:00+02:00,20040.5,20125.5,29.82,7094.57,8661.705,10228.835,25583.0,0.0,0.0,0.0,15905.0
2024-04-08 06:00:00+02:00,23549.0,23733.5,47.26,6345.775,7904.48,9463.1825,25583.0,0.0,0.0,0.0,15905.0
2024-04-08 07:00:00+02:00,27168.5,27820.5,61.1,5867.725,7389.4625,8911.195,25583.0,27.662499999999998,30.64,33.6175,15905.0
2024-04-08 08:00:00+02:00,28871.0,29224.0,71.0,5523.96,7058.26,8592.555,25583.0,446.38750000000005,510.3675,574.345,15905.0
2024-04-08 09:00:00+02:00,29055.0,29433.5,73.29,5318.3625,6746.945,8175.5275,25583.0,1373.2749999999999,1603.1625,1833.0475000000001,15905.0
2024-04-08 10:00:00+02:00,28919.0,28835.5,72.36,5144.055,6461.63,7779.205,25583.0,2543.365,2921.92,3300.4725,15905.0
2024-04-08 11:00:00+02:00,27799.0,28659.0,69.46,4852.9225,6207.3225,7561.725,25583.0,3547.1725,4002.1275,4457.0775,15905.0
2024-04-08 12:00:00+02:00,27340.0,28774.5,66.45,4520.355,5980.1675,7439.98,25583.0,4045.55,4656.225,5266.9,15905.0
2024-04-08 13:00:00+02:00,26642.5,28669.5,64.79,4306.86,5771.285,7235.715,25583.0,4079.7974999999997,4799.99,5517.2275,15905.0
