dtutc,Unnamed: 0,imb,bpx,nrv,si
2023-04-29 11:00:00,11373.5,59.595000000000006,84.55,-12.749999999999998,10.299999999999999
2023-04-29 12:00:00,11377.5,113.5275,66.2,64.125,-75.075
2023-04-29 13:00:00,11381.5,266.53,69.05,229.02499999999998,-257.85
2023-04-29 14:00:00,11385.5,97.4725,80.0,-3.225,-7.725
2023-04-29 15:00:00,11389.5,47.5225,85.0,-164.25,134.67499999999998
2023-04-29 16:00:00,11393.5,80.91999999999999,100.1,-18.375000000000004,6.600000000000001
2023-04-29 17:00:00,11397.5,98.4325,116.57,-4.900000000000001,-0.4499999999999993
2023-04-29 18:00:00,11401.5,132.17499999999998,116.45,21.8,-43.825
2023-04-29 19:00:00,11405.5,164.2775,120.0,74.45,-91.9
2023-04-29 20:00:00,11409.5,131.825,115.57,18.075000000000003,-45.5
2023-04-29 21:00:00,11413.5,189.765,110.0,83.7,-91.3
2023-04-29 22:00:00,11417.5,72.3875,99.28,-2.849999999999998,-12.375
2023-04-29 23:00:00,11421.5,16.17500000000001,91.09,35.275,-45.775
2023-04-30 00:00:00,11425.5,119.4525,88.38,63.15,-88.45
2023-04-30 01:00:00,11429.5,117.655,85.43,35.875,-64.4
2023-04-30 02:00:00,11433.5,159.54250000000002,78.9,80.375,-109.17500000000001
2023-04-30 03:00:00,11437.5,220.9725,80.17,90.575,-130.775
2023-04-30 04:00:00,11441.5,-53.745,85.2,-51.15,27.55
2023-04-30 05:00:00,11445.5,91.7175,82.0,35.025000000000006,-63.425
2023-04-30 06:00:00,11449.5,119.81,75.0,108.05,-116.575
2023-04-30 07:00:00,11453.5,215.715,50.0,92.725,-119.4
2023-04-30 08:00:00,11457.5,139.3175,27.7,108.75,-112.375
2023-04-30 09:00:00,11461.5,-108.78500000000001,48.01,5.824999999999999,2.675
2023-04-30 10:00:00,11465.5,132.725,85.0,-2.025000000000002,-43.775000000000006
2023-04-30 11:00:00,11469.5,-147.105,43.33,-182.875,181.825
2023-04-30 12:00:00,11473.5,-290.5825,26.78,-71.575,70.175
2023-04-30 13:00:00,11477.5,-62.00749999999999,1.71,38.025000000000006,-37.77499999999999
2023-04-30 14:00:00,11481.5,56.3325,14.0,100.9,-114.875
2023-04-30 15:00:00,11485.5,157.05,70.57,68.45,-127.9
2023-04-30 16:00:00,11489.5,133.405,96.66,109.275,-132.625
2023-04-30 17:00:00,11493.5,36.31,106.89,60.85000000000001,-91.94999999999999
2023-04-30 18:00:00,11497.5,-15.95,121.1,21.075,-15.075
2023-04-30 19:00:00,11501.5,251.06,122.2,139.775,-166.04999999999998
2023-04-30 20:00:00,11505.5,204.865,117.12,95.675,-114.0
2023-04-30 21:00:00,11509.5,229.8175,108.71,109.5,-123.07499999999999
2023-04-30 22:00:00,11513.5,246.7975,109.9,182.9,-196.6
2023-04-30 23:00:00,11517.5,174.335,99.9,44.525,-66.97500000000001
2023-05-01 00:00:00,11521.5,111.4075,95.49,45.675,-63.599999999999994
2023-05-01 01:00:00,11525.5,100.57000000000001,90.88,-0.22500000000000053,-17.925
2023-05-01 02:00:00,11529.5,32.3,87.61,-22.375,8.275
2023-05-01 03:00:00,11533.5,182.6225,88.0,223.05,-234.775
2023-05-01 04:00:00,11537.5,65.285,87.44,-3.3999999999999995,-23.775
2023-05-01 05:00:00,11541.5,-231.0125,91.89,-130.35,129.55
2023-05-01 06:00:00,11545.5,96.4125,90.49,17.25,-32.85
2023-05-01 07:00:00,11549.5,176.5125,88.5,133.7,-197.7
2023-05-01 08:00:00,11553.5,148.8325,81.29,43.95,-58.449999999999996
2023-05-01 09:00:00,11557.5,59.235,67.5,-81.80000000000001,69.475
2023-05-01 10:00:00,11561.5,75.2125,54.45,-42.8,37.075
2023-05-01 11:00:00,11565.5,-54.602500000000006,34.69,-118.42500000000001,123.225
2023-05-01 12:00:00,11569.5,36.105,30.0,-9.45,-4.175000000000001
2023-05-01 13:00:00,11573.5,55.135000000000005,41.12,-4.4750000000000005,-3.6999999999999993
2023-05-01 14:00:00,11577.5,-27.077500000000004,51.8,-27.625,16.725
2023-05-01 15:00:00,11581.5,-62.83,49.33,-34.15,9.600000000000009
2023-05-01 16:00:00,11585.5,89.1775,89.42,119.6,-163.6
2023-05-01 17:00:00,11589.5,219.2575,109.55,283.475,-295.875
2023-05-01 18:00:00,11593.5,196.77249999999998,123.35,125.97500000000001,-164.35
2023-05-01 19:00:00,11597.5,142.8525,121.72,101.25,-114.4
2023-05-01 20:00:00,11601.5,94.71000000000001,117.9,35.099999999999994,-47.400000000000006
2023-05-01 21:00:00,11605.5,57.9825,111.04,95.3,-92.525
2023-05-01 22:00:00,11609.5,94.01,98.48,-10.3,3.299999999999999
2023-05-01 23:00:00,11613.5,-11.077500000000008,85.6,42.1,-48.425000000000004
2023-05-02 00:00:00,11617.5,64.4725,83.3,65.6,-75.875
2023-05-02 01:00:00,11621.5,172.7225,80.9,118.45,-127.35000000000001
2023-05-02 02:00:00,11625.5,1.8249999999999984,81.22,-75.4,70.55
2023-05-02 03:00:00,11629.5,-65.13,90.39,-44.175,55.775
2023-05-02 04:00:00,11633.5,36.1725,111.06,-85.65,74.9
2023-05-02 05:00:00,11637.5,89.0475,127.53,-6.05,-7.074999999999999
2023-05-02 06:00:00,11641.5,73.5225,135.26,45.925,-23.749999999999996
2023-05-02 07:00:00,11645.5,-89.9175,123.01,-124.97500000000001,127.925
2023-05-02 08:00:00,11649.5,-111.325,115.77,-165.225,169.575
2023-05-02 09:00:00,11653.5,42.059999999999995,108.96,-88.375,93.325
2023-05-02 10:00:00,11657.5,173.665,98.46,65.0,-86.85
2023-05-02 11:00:00,11661.5,191.5325,92.76,194.45,-179.25
2023-05-02 12:00:00,11665.5,204.13,86.32,53.7,-58.050000000000004
2023-05-02 13:00:00,11669.5,59.6025,81.97,-11.25,36.75
2023-05-02 14:00:00,11673.5,-128.6975,87.2,-23.674999999999997,15.324999999999996
2023-05-02 15:00:00,11677.5,-89.0875,94.43,-248.325,268.175
2023-05-02 16:00:00,11681.5,100.85499999999999,117.38,-15.975000000000001,-11.899999999999999
2023-05-02 17:00:00,11685.5,128.91,130.0,32.125,-56.925
2023-05-02 18:00:00,11689.5,108.8775,142.86,-31.475000000000005,15.474999999999994
2023-05-02 19:00:00,11693.5,103.4,133.69,25.425,-36.625
2023-05-02 20:00:00,11697.5,1.019999999999996,124.02,2.299999999999997,-3.6000000000000014
2023-05-02 21:00:00,11701.5,75.975,116.13,38.65,-33.3
2023-05-02 22:00:00,11705.5,69.2925,107.65,-55.325,30.85
2023-05-02 23:00:00,11709.5,36.855000000000004,102.63,10.150000000000002,-40.875
2023-05-03 00:00:00,11713.5,51.692499999999995,100.97,-87.05,82.1
2023-05-03 01:00:00,11717.5,39.537499999999994,97.8,-116.75,100.125
2023-05-03 02:00:00,11721.5,52.230000000000004,88.52,22.900000000000002,-36.97500000000001
2023-05-03 03:00:00,11725.5,49.0375,99.88,104.9,-116.5
2023-05-03 04:00:00,11729.5,118.8175,111.86,25.475,-48.575
2023-05-03 05:00:00,11733.5,56.8325,126.26,-127.5,111.875
2023-05-03 06:00:00,11737.5,106.2275,125.1,52.95,-87.975
2023-05-03 07:00:00,11741.5,74.825,110.1,24.924999999999997,-47.35000000000001
2023-05-03 08:00:00,11745.5,62.807500000000005,91.16,-27.075,19.17499999999999
2023-05-03 09:00:00,11749.5,132.025,84.16,118.725,-147.725
2023-05-03 10:00:00,11753.5,127.165,74.64,93.325,-115.9
2023-05-03 11:00:00,11757.5,104.8425,59.11,21.799999999999997,-29.95
2023-05-03 12:00:00,11761.5,50.2825,50.11,-61.875,76.025
2023-05-03 13:00:00,11765.5,-56.707499999999996,53.46,-78.35,76.825
2023-05-03 14:00:00,11769.5,113.625,62.75,53.65,-64.0
2023-05-03 15:00:00,11773.5,59.665,91.76,-44.4,43.0
2023-05-03 16:00:00,11777.5,32.910000000000004,104.08,-74.15,48.12499999999999
2023-05-03 17:00:00,11781.5,205.42,126.23,54.7,-69.525
2023-05-03 18:00:00,11785.5,174.8375,135.98,86.55,-100.94999999999999
2023-05-03 19:00:00,11789.5,105.595,126.28,36.65,-35.625
2023-05-03 20:00:00,11793.5,-15.777499999999996,107.58,-226.375,197.15
2023-05-03 21:00:00,11797.5,-6.754999999999997,95.19,-124.35000000000001,112.57499999999999
2023-05-03 22:00:00,11801.5,211.905,91.96,161.65,-193.4
2023-05-03 23:00:00,11805.5,64.7825,86.1,6.050000000000001,-9.350000000000001
2023-05-04 00:00:00,11809.5,-34.337500000000006,85.88,-146.07500000000002,137.75
2023-05-04 01:00:00,11813.5,90.0125,85.54,-27.4,0.9750000000000005
2023-05-04 02:00:00,11817.5,32.7525,84.48,-41.699999999999996,28.200000000000003
2023-05-04 03:00:00,11821.5,105.3375,92.6,65.32499999999999,-73.55
2023-05-04 04:00:00,11825.5,180.32,96.64,204.8,-236.575
2023-05-04 05:00:00,11829.5,183.7925,122.33,71.775,-97.0
2023-05-04 06:00:00,11833.5,214.585,119.9,160.8,-195.3
2023-05-04 07:00:00,11837.5,173.1475,104.42,142.0,-166.95000000000002
2023-05-04 08:00:00,11841.5,57.370000000000005,90.0,13.600000000000001,-88.6
2023-05-04 09:00:00,11845.5,116.49,79.6,52.075,-58.0
2023-05-04 10:00:00,11849.5,125.5275,70.42,40.6,-53.3
2023-05-04 11:00:00,11853.5,111.38499999999999,60.95,62.0,-79.07499999999999
2023-05-04 12:00:00,11857.5,-10.412499999999998,57.85,-100.65,106.425
2023-05-04 13:00:00,11861.5,-16.474999999999994,62.85,-52.275,43.25000000000001
2023-05-04 14:00:00,11865.5,116.3375,75.29,197.075,-214.475
2023-05-04 15:00:00,11869.5,275.7875,90.93,423.175,-430.79999999999995
2023-05-04 16:00:00,11873.5,231.375,100.0,52.775,-92.975
2023-05-04 17:00:00,11877.5,-36.11749999999999,118.53,9.075000000000001,-13.924999999999995
2023-05-04 18:00:00,11881.5,83.2425,118.24,-201.65,172.775
2023-05-04 19:00:00,11885.5,288.4675,113.37,355.625,-418.84999999999997
2023-05-04 20:00:00,11889.5,297.4625,107.79,299.7,-358.4
2023-05-04 21:00:00,11893.5,-14.61,94.61,-150.45,136.54999999999998
2023-05-04 22:00:00,11897.5,150.2575,91.5,48.55,-112.725
2023-05-04 23:00:00,11901.5,168.985,81.8,77.8,-129.5
2023-05-05 00:00:00,11905.5,167.85,78.49,129.65,-158.3
2023-05-05 01:00:00,11909.5,150.3575,79.51,-5.949999999999999,-22.625000000000004
2023-05-05 02:00:00,11913.5,42.025,78.49,-83.6,61.075
2023-05-05 03:00:00,11917.5,110.6675,87.52,-30.475,18.05
2023-05-05 04:00:00,11921.5,158.4775,101.22,109.325,-236.075
2023-05-05 05:00:00,11925.5,185.87,113.75,13.599999999999996,-19.575
2023-05-05 06:00:00,11929.5,113.755,114.2,24.900000000000002,-35.1
2023-05-05 07:00:00,11933.5,243.17499999999998,107.2,285.625,-338.75
2023-05-05 08:00:00,11937.5,368.3375,100.88,474.45,-481.925
2023-05-05 09:00:00,11941.5,422.63750000000005,99.84,253.525,-287.0
2023-05-05 10:00:00,11945.5,17.075000000000003,90.76,-98.27499999999999,64.075
2023-05-05 11:00:00,11949.5,-62.135,81.51,-200.4,197.45
2023-05-05 12:00:00,11953.5,110.435,78.9,30.75,-53.475
2023-05-05 13:00:00,11957.5,118.0225,81.08,-13.525000000000002,-8.125000000000004
2023-05-05 14:00:00,11961.5,48.4775,91.16,-48.14999999999999,32.85000000000001
2023-05-05 15:00:00,11965.5,118.705,98.4,30.9,-60.75
2023-05-05 16:00:00,11969.5,72.5,112.8,48.650000000000006,-59.55
2023-05-05 17:00:00,11973.5,140.3775,120.54,39.35,-55.075
2023-05-05 18:00:00,11977.5,185.22,129.23,95.075,-117.425
2023-05-05 19:00:00,11981.5,157.07999999999998,126.31,78.025,-94.625
2023-05-05 20:00:00,11985.5,139.295,115.56,60.975,-102.44999999999999
2023-05-05 21:00:00,11989.5,24.185000000000002,115.51,-4.0249999999999995,5.5
2023-05-05 22:00:00,11993.5,160.345,106.71,7.100000000000001,-27.025
2023-05-05 23:00:00,11997.5,83.3325,99.62,-6.574999999999999,-1.125
2023-05-06 00:00:00,12001.5,22.387499999999996,95.71,-3.8499999999999943,-13.625
2023-05-06 01:00:00,12005.5,77.13499999999999,91.7,48.4,-65.35
2023-05-06 02:00:00,12009.5,106.22250000000001,89.93,37.05,-62.375
2023-05-06 03:00:00,12013.5,99.85249999999999,91.7,31.424999999999997,-52.175
2023-05-06 04:00:00,12017.5,153.0525,97.2,82.05,-102.85
2023-05-06 05:00:00,12021.5,46.1425,99.02,-64.47500000000001,56.05
2023-05-06 06:00:00,12025.5,75.345,95.13,-56.075,44.150000000000006
2023-05-06 07:00:00,12029.5,-14.5225,93.28,27.4,-12.049999999999997
2023-05-06 08:00:00,12033.5,94.005,82.53,174.4,-164.0
2023-05-06 09:00:00,12037.5,7.789999999999992,74.42,-9.350000000000001,7.799999999999997
2023-05-06 10:00:00,12041.5,-127.0375,72.13,-167.875,150.125
2023-05-06 11:00:00,12045.5,-14.405000000000001,55.85,-46.324999999999996,35.725
2023-05-06 12:00:00,12049.5,70.335,50.0,-41.974999999999994,23.1
2023-05-06 13:00:00,12053.5,206.7175,63.16,199.5,-233.625
2023-05-06 14:00:00,12057.5,204.7475,74.64,143.4,-172.975
2023-05-06 15:00:00,12061.5,114.9975,90.3,11.825,-35.724999999999994
2023-05-06 16:00:00,12065.5,59.285,101.14,-20.075000000000003,-18.475
2023-05-06 17:00:00,12069.5,124.47999999999999,105.3,10.825000000000003,-14.875
2023-05-06 18:00:00,12073.5,195.615,112.84,44.425,-60.45
2023-05-06 19:00:00,12077.5,207.98,108.71,112.725,-134.675
2023-05-06 20:00:00,12081.5,134.685,103.12,55.425,-70.15
2023-05-06 21:00:00,12085.5,152.505,92.38,57.474999999999994,-90.45
2023-05-06 22:00:00,12089.5,99.915,115.42,49.475,-84.72500000000001
2023-05-06 23:00:00,12093.5,201.3625,99.92,74.4,-94.375
2023-05-07 00:00:00,12097.5,92.55,93.78,-24.6,9.9
2023-05-07 01:00:00,12101.5,132.29000000000002,84.69,46.775,-66.3
2023-05-07 02:00:00,12105.5,8.112499999999997,84.08,-12.225000000000001,6.600000000000001
2023-05-07 03:00:00,12109.5,155.7425,85.3,72.4,-86.15
2023-05-07 04:00:00,12113.5,163.8375,86.3,50.650000000000006,-64.575
2023-05-07 05:00:00,12117.5,147.2025,82.78,68.14999999999999,-94.075
2023-05-07 06:00:00,12121.5,55.477500000000006,78.44,14.375,-36.125
2023-05-07 07:00:00,12125.5,171.51749999999998,82.34,31.85,-64.575
2023-05-07 08:00:00,12129.5,112.3375,83.66,-25.9,-7.350000000000001
2023-05-07 09:00:00,12133.5,6.755000000000003,90.04,-8.85,-8.750000000000004
2023-05-07 10:00:00,12137.5,126.05250000000001,103.31,8.100000000000001,-20.0
2023-05-07 11:00:00,12141.5,221.025,80.0,50.825,-101.25
2023-05-07 12:00:00,12145.5,-158.2475,45.0,-40.400000000000006,20.925
2023-05-07 13:00:00,12149.5,45.95,28.65,-2.6499999999999995,-14.45
2023-05-07 14:00:00,12153.5,145.4475,58.25,80.3,-111.4
2023-05-07 15:00:00,12157.5,223.6375,78.61,91.025,-117.775
2023-05-07 16:00:00,12161.5,127.895,96.35,83.075,-109.175
2023-05-07 17:00:00,12165.5,192.5125,106.63,105.5,-122.67500000000001
2023-05-07 18:00:00,12169.5,180.58,107.97,72.475,-101.375
2023-05-07 19:00:00,12173.5,229.4975,111.29,182.6,-209.275
2023-05-07 20:00:00,12177.5,226.505,109.59,89.675,-115.60000000000001
2023-05-07 21:00:00,12181.5,76.71,98.61,58.85,-94.275
2023-05-07 22:00:00,12185.5,202.7375,105.0,189.275,-229.95
2023-05-07 23:00:00,12189.5,92.4625,90.67,13.125,-21.325
2023-05-08 00:00:00,12193.5,116.92,88.75,15.600000000000001,-38.675
2023-05-08 01:00:00,12197.5,36.4025,84.39,-62.425,32.9
2023-05-08 02:00:00,12201.5,159.9525,84.2,50.175,-81.35
2023-05-08 03:00:00,12205.5,40.96999999999999,90.91,73.4,-76.775
2023-05-08 04:00:00,12209.5,138.5325,98.25,33.875,-86.425
2023-05-08 05:00:00,12213.5,171.1375,108.16,98.625,-163.525
2023-05-08 06:00:00,12217.5,222.9475,110.97,200.675,-274.775
2023-05-08 07:00:00,12221.5,107.0325,100.01,21.1,-23.25
2023-05-08 08:00:00,12225.5,93.2225,92.17,16.55,-30.749999999999996
2023-05-08 09:00:00,12229.5,212.14499999999998,84.47,214.65,-224.775
2023-05-08 10:00:00,12233.5,217.7775,84.76,143.85,-159.125
2023-05-08 11:00:00,12237.5,139.4025,90.69,55.775,-74.2
2023-05-08 12:00:00,12241.5,-10.07,81.04,-113.6,95.525
2023-05-08 13:00:00,12245.5,67.3725,78.0,-39.35,24.15
2023-05-08 14:00:00,12249.5,78.22,84.01,-41.375,20.675000000000004
2023-05-08 15:00:00,12253.5,155.4725,97.05,30.175,-72.05000000000001
2023-05-08 16:00:00,12257.5,112.17,108.1,-22.85,17.85
2023-05-08 17:00:00,12261.5,31.5125,122.0,-172.35000000000002,153.32500000000002
2023-05-08 18:00:00,12265.5,75.66499999999999,125.76,-39.05,28.85
2023-05-08 19:00:00,12269.5,69.67500000000001,121.99,62.175,-87.675
2023-05-08 20:00:00,12273.5,108.17999999999999,115.65,60.625,-78.35
2023-05-08 21:00:00,12277.5,172.685,106.07,32.900000000000006,-61.025000000000006
2023-05-08 22:00:00,12281.5,215.235,95.96,51.45,-71.45
2023-05-08 23:00:00,12285.5,100.7875,87.52,60.474999999999994,-75.425
2023-05-09 00:00:00,12289.5,107.0075,84.6,18.675,-34.349999999999994
2023-05-09 01:00:00,12293.5,-36.05500000000001,84.17,-149.775,140.175
2023-05-09 02:00:00,12297.5,-10.41,85.25,-133.47500000000002,130.025
2023-05-09 03:00:00,12301.5,82.8625,92.45,-10.625,1.6999999999999984
2023-05-09 04:00:00,12305.5,68.60249999999999,111.58,-16.175000000000004,9.925
2023-05-09 05:00:00,12309.5,47.754999999999995,121.0,-119.67500000000001,113.525
2023-05-09 06:00:00,12313.5,8.55,117.88,-117.575,113.7
2023-05-09 07:00:00,12317.5,-110.4425,112.6,-100.975,126.6
2023-05-09 08:00:00,12321.5,-24.502500000000005,117.86,-23.5,19.9
2023-05-09 09:00:00,12325.5,172.0375,122.9,271.725,-275.35
2023-05-09 10:00:00,12329.5,219.57,127.0,227.45000000000002,-247.2
2023-05-09 11:00:00,12333.5,115.16749999999999,124.53,-14.625,-13.575000000000003
2023-05-09 12:00:00,12337.5,210.9425,105.09,36.85,-69.075
2023-05-09 13:00:00,12341.5,46.68249999999999,81.63,-17.925,10.675
2023-05-09 14:00:00,12345.5,191.23250000000002,84.44,192.65,-213.0
2023-05-09 15:00:00,12349.5,222.745,100.06,206.375,-222.27499999999998
2023-05-09 16:00:00,12353.5,-24.410000000000004,112.66,-30.7,10.55
2023-05-09 17:00:00,12357.5,236.51999999999998,117.71,207.225,-215.14999999999998
2023-05-09 18:00:00,12361.5,132.48,109.29,-14.674999999999999,5.800000000000002
2023-05-09 19:00:00,12365.5,-84.1525,110.99,-53.775000000000006,57.75
2023-05-09 20:00:00,12369.5,190.9125,104.67,48.6,-65.8
2023-05-09 21:00:00,12373.5,239.1275,89.93,342.75,-335.25
2023-05-09 22:00:00,12377.5,211.8625,94.9,156.65,-216.8
2023-05-09 23:00:00,12381.5,150.39,90.08,57.625,-81.625
2023-05-10 00:00:00,12385.5,195.64499999999998,88.38,126.925,-151.70000000000002
2023-05-10 01:00:00,12389.5,75.89,86.19,2.2249999999999996,-17.25
2023-05-10 02:00:00,12393.5,50.0325,84.36,6.574999999999999,-27.925
2023-05-10 03:00:00,12397.5,10.822500000000005,84.59,5.525,-15.524999999999999
2023-05-10 04:00:00,12401.5,85.7825,95.97,5.75,-20.95
2023-05-10 05:00:00,12405.5,191.12,110.64,97.125,-124.125
2023-05-10 06:00:00,12409.5,198.2625,133.5,106.125,-119.6
2023-05-10 07:00:00,12413.5,125.73750000000001,110.47,58.925,-111.075
2023-05-10 08:00:00,12417.5,122.1475,105.51,63.225,-75.4
2023-05-10 09:00:00,12421.5,-335.5525,100.65,-147.6,152.75
2023-05-10 10:00:00,12425.5,-316.295,96.67,-338.125,336.575
2023-05-10 11:00:00,12429.5,-213.6375,93.17,-123.6,120.4
2023-05-10 12:00:00,12433.5,-346.195,91.96,-180.75,197.325
2023-05-10 13:00:00,12437.5,60.2675,88.14,14.975000000000001,-61.25
2023-05-10 14:00:00,12441.5,65.645,86.2,16.549999999999997,-53.075
2023-05-10 15:00:00,12445.5,129.695,93.52,88.875,-136.175
2023-05-10 16:00:00,12449.5,160.365,116.57,74.7,-99.30000000000001
2023-05-10 17:00:00,12453.5,169.64749999999998,134.08,94.10000000000001,-116.225
2023-05-10 18:00:00,12457.5,94.08250000000001,139.9,-23.425,1.6999999999999993
2023-05-10 19:00:00,12461.5,110.64999999999999,131.14,30.475,-52.55
2023-05-10 20:00:00,12465.5,167.115,117.87,101.525,-114.275
2023-05-10 21:00:00,12469.5,100.33,110.06,11.175,-11.5
2023-05-10 22:00:00,12473.5,65.5575,100.0,-133.675,113.19999999999999
2023-05-10 23:00:00,12477.5,121.465,96.94,-25.199999999999996,-32.8
2023-05-11 00:00:00,12481.5,158.7725,96.0,71.65,-87.25
2023-05-11 01:00:00,12485.5,89.88749999999999,89.48,3.0999999999999996,-27.85
2023-05-11 02:00:00,12489.5,90.52250000000001,87.68,-4.050000000000001,-10.549999999999999
2023-05-11 03:00:00,12493.5,100.1425,94.94,-19.975,-0.899999999999999
2023-05-11 04:00:00,12497.5,65.66,105.43,-71.3,60.95
2023-05-11 05:00:00,12501.5,204.4575,140.58,224.425,-263.075
2023-05-11 06:00:00,12505.5,257.84749999999997,161.08,162.075,-182.15
2023-05-11 07:00:00,12509.5,119.215,134.58,-17.224999999999998,-1.9
2023-05-11 08:00:00,12513.5,83.35,118.86,36.9,-39.225
2023-05-11 09:00:00,12517.5,133.46,114.95,29.900000000000002,-46.2
2023-05-11 10:00:00,12521.5,71.71000000000001,104.82,-115.425,109.77499999999999
2023-05-11 11:00:00,12525.5,45.4625,97.31,-170.95,163.675
2023-05-11 12:00:00,12529.5,69.7,97.37,-32.7,22.575
2023-05-11 13:00:00,12533.5,95.82000000000001,98.41,-5.824999999999996,-11.275000000000002
2023-05-11 14:00:00,12537.5,115.2125,99.05,19.599999999999998,-43.45
2023-05-11 15:00:00,12541.5,60.86750000000001,112.31,-52.125,46.849999999999994
2023-05-11 16:00:00,12545.5,66.38499999999999,123.2,-101.35,99.95
2023-05-11 17:00:00,12549.5,113.4,147.04,9.075000000000001,-29.15
2023-05-11 18:00:00,12553.5,129.525,132.83,61.575,-68.95
2023-05-11 19:00:00,12557.5,125.89,120.41,30.224999999999998,-53.775
2023-05-11 20:00:00,12561.5,96.28,113.99,-15.674999999999999,12.7
2023-05-11 21:00:00,12565.5,85.815,101.66,-71.925,90.325
2023-05-11 22:00:00,12569.5,137.9975,98.53,23.3,-43.525
2023-05-11 23:00:00,12573.5,122.81,90.55,57.175,-78.575
2023-05-12 00:00:00,12577.5,121.08,89.84,55.55,-75.95
2023-05-12 01:00:00,12581.5,48.5275,90.0,117.475,-125.9
2023-05-12 02:00:00,12585.5,122.1875,90.6,74.75,-79.05
2023-05-12 03:00:00,12589.5,121.3175,96.93,-3.9250000000000007,-22.974999999999998
2023-05-12 04:00:00,12593.5,78.7875,105.5,-27.5,22.75
2023-05-12 05:00:00,12597.5,79.14,121.25,-41.875,18.775000000000002
2023-05-12 06:00:00,12601.5,166.9475,134.5,113.95,-107.95
2023-05-12 07:00:00,12605.5,164.75,113.36,6.449999999999996,0.4749999999999943
2023-05-12 08:00:00,12609.5,-4.937500000000002,102.14,-127.6,149.925
2023-05-12 09:00:00,12613.5,84.33500000000001,98.3,100.8,-103.25
2023-05-12 10:00:00,12617.5,131.61,100.39,120.5,-137.7
2023-05-12 11:00:00,12621.5,32.4275,99.21,-154.225,143.05
2023-05-12 12:00:00,12625.5,-49.102500000000006,90.0,-208.325,178.92499999999998
2023-05-12 13:00:00,12629.5,101.1525,85.64,4.474999999999998,-18.250000000000004
2023-05-12 14:00:00,12633.5,124.0925,81.03,48.625,-57.925
2023-05-12 15:00:00,12637.5,43.9925,92.05,-0.9249999999999972,-12.725000000000001
2023-05-12 16:00:00,12641.5,163.42000000000002,100.0,135.85000000000002,-173.85
2023-05-12 17:00:00,12645.5,203.6525,107.04,253.375,-288.175
2023-05-12 18:00:00,12649.5,196.945,106.3,218.925,-221.65
2023-05-12 19:00:00,12653.5,104.525,105.34,50.75,-70.375
2023-05-12 20:00:00,12657.5,179.9025,100.36,133.9,-170.625
2023-05-12 21:00:00,12661.5,62.035000000000004,97.83,-71.80000000000001,84.4
2023-05-12 22:00:00,12665.5,-73.96000000000001,104.91,-105.075,108.30000000000001
2023-05-12 23:00:00,12669.5,-17.4025,91.05,-113.7,101.45
2023-05-13 00:00:00,12673.5,123.205,90.5,25.45,-47.2
2023-05-13 01:00:00,12677.5,-0.47250000000000014,86.03,-3.825000000000001,0.4249999999999994
2023-05-13 02:00:00,12681.5,-28.505000000000003,85.08,-38.8,38.275
2023-05-13 03:00:00,12685.5,132.4925,86.23,238.4,-254.72500000000002
2023-05-13 04:00:00,12689.5,154.035,85.93,167.675,-202.475
2023-05-13 05:00:00,12693.5,93.9875,86.65,28.825000000000003,-62.2
2023-05-13 06:00:00,12697.5,223.98000000000002,94.47,154.975,-195.525
2023-05-13 07:00:00,12701.5,143.0925,89.08,126.1,-130.75
2023-05-13 08:00:00,12705.5,-43.584999999999994,81.75,24.299999999999994,-27.875000000000004
2023-05-13 09:00:00,12709.5,-7.310000000000002,70.99,-15.524999999999999,19.475
2023-05-13 10:00:00,12713.5,46.985,75.83,37.1,-38.400000000000006
2023-05-13 11:00:00,12717.5,-117.86,39.0,-67.75,111.125
2023-05-13 12:00:00,12721.5,5.055,5.77,-36.65,43.675000000000004
2023-05-13 13:00:00,12725.5,67.6425,6.17,38.925,-40.5
2023-05-13 14:00:00,12729.5,97.105,27.72,96.25,-94.725
2023-05-13 15:00:00,12733.5,78.1275,65.78,114.7,-106.425
2023-05-13 16:00:00,12737.5,0.8324999999999996,88.52,-83.1,70.82499999999999
2023-05-13 17:00:00,12741.5,47.769999999999996,101.95,-34.125,-9.249999999999993
2023-05-13 18:00:00,12745.5,274.935,115.03,228.1,-277.8
2023-05-13 19:00:00,12749.5,322.14,110.0,289.8,-336.2
2023-05-13 20:00:00,12753.5,257.1475,109.21,177.05,-240.375
2023-05-13 21:00:00,12757.5,185.2375,104.71,31.725,-54.4
2023-05-13 22:00:00,12761.5,111.72,102.37,-17.675,-21.750000000000004
2023-05-13 23:00:00,12765.5,106.13,98.18,36.725,-57.275000000000006
2023-05-14 00:00:00,12769.5,193.83,94.3,163.7,-176.775
2023-05-14 01:00:00,12773.5,218.815,82.08,172.225,-201.82500000000002
2023-05-14 02:00:00,12777.5,221.925,81.44,151.9,-171.475
2023-05-14 03:00:00,12781.5,89.2975,82.64,-36.35,17.424999999999997
2023-05-14 04:00:00,12785.5,118.7225,81.33,13.5,-29.325
2023-05-14 05:00:00,12789.5,144.69,73.87,85.05,-111.55
2023-05-14 06:00:00,12793.5,320.245,75.69,425.175,-516.475
2023-05-14 07:00:00,12797.5,573.275,54.9,653.275,-705.45
2023-05-14 08:00:00,12801.5,1260.05,25.09,570.1750000000001,-603.175
2023-05-14 09:00:00,12805.5,-189.4475,13.89,-14.025000000000006,-11.45000000000001
